id	gpdm	zwdm	name
0	603378.SH	zjl	李金钟
0	000096.SZ	zjl	李洪生
0	002151.SZ	zjl	周儒欣
0	002033.SZ	zjl	刘晓华
0	002240.SZ	zjl	邓伟军
0	002459.SZ	zjl	靳保芳
0	603098.SH	zjl	申屠辉宏
0	002404.SZ	zjl	徐鸿
0	002421.SZ	zjl	刘磅
0	002824.SZ	zjl	金炯
0	300626.SZ	zjl	康健
0	600151.SH	zjl	荆怀靖
0	002400.SZ	zjl	何滨
0	300122.SZ	zjl	蒋仁生
0	688188.SH	zjl	卢琳
0	300376.SZ	zjl	陈硕
0	300534.SZ	zjl	康永红
0	300284.SZ	zjl	李大鹏
0	002147.SZ	zjl	虞江威
0	002305.SZ	zjl	钟永红
0	002578.SZ	zjl	黄长远
0	300014.SZ	zjl	刘建华
0	300435.SZ	zjl	章有虎
0	300637.SZ	zjl	李耀土
0	000402.SZ	zjl	吕洪斌
0	002040.SZ	zjl	邓基柱
0	300273.SZ	zjl	郝镇熙
0	000523.SZ	zjl	钟炼军
0	300256.SZ	zjl	潘清寿
0	300803.SZ	zjl	陈宽余
0	300358.SZ	zjl	唐岳
0	300358.SZ	zjl	曾凡云
0	600826.SH	zjl	陈小宏
0	300050.SZ	zjl	王耘
0	300301.SZ	zjl	刘志刚
0	300444.SZ	zjl	袁学恩
0	002562.SZ	zjl	钱志达
0	000999.SZ	zjl	邱华伟
0	002068.SZ	zjl	魏明
0	002160.SZ	zjl	朱明
0	002725.SZ	zjl	林斌
0	300233.SZ	zjl	张学波
0	300247.SZ	zjl	邢芬玲
0	603699.SH	zjl	陆斌
0	002846.SZ	zjl	翁宝嘉
0	000410.SZ	zjl	董凌云
0	002085.SZ	zjl	董瑞平
0	002474.SZ	zjl	鲁峰
0	300240.SZ	zjl	耿昊
0	300508.SZ	zjl	郑之开
0	002593.SZ	zjl	吴子文
0	300132.SZ	zjl	李勇
0	000920.SZ	zjl	蔡志奇
0	000952.SZ	zjl	安靖
0	300628.SZ	zjl	张联昌
0	300306.SZ	zjl	潘建根
0	000793.SZ	zjl	汪方怀
0	002329.SZ	zjl	陈易一
0	002553.SZ	zjl	姜宗成
0	300112.SZ	zjl	傅晓阳
0	601598.SH	zjl	宋嵘
0	300206.SZ	zjl	张浩
0	002781.SZ	zjl	罗卫民
0	002781.SZ	zjl	余少雄
0	002810.SZ	zjl	毕于东
0	600724.SH	zjl	马林霞
0	300066.SZ	zjl	李强祖
0	300677.SZ	zjl	陈琼
0	300193.SZ	zjl	潘磊
0	300348.SZ	zjl	李劲松
0	002164.SZ	zjl	宋和涛
0	300412.SZ	zjl	方正
0	000566.SZ	zjl	刘悉承
0	002564.SZ	zjl	俞铮庆
0	000997.SZ	zjl	王晶
0	002523.SZ	zjl	郑正国
0	002223.SZ	zjl	吴群
0	002342.SZ	zjl	张虹
0	002424.SZ	zjl	牛民
0	300260.SZ	zjl	李水波
0	002960.SZ	zjl	卢文浩
0	300398.SZ	zjl	苏斌
0	002291.SZ	zjl	于洪涛
0	300236.SZ	zjl	方书农
0	002224.SZ	zjl	吴琼瑛
0	002373.SZ	zjl	夏曙东
0	002448.SZ	zjl	党增军
0	002467.SZ	zjl	梁京
0	300586.SZ	zjl	张朝益
0	300671.SZ	zjl	刘景裕
0	002054.SZ	zjl	陈秋有
0	600115.SH	zjl	李养民
0	603969.SH	zjl	谢志峰
0	688357.SH	zjl	李朝峰
0	002503.SZ	zjl	伍骏
0	300311.SZ	zjl	沈智杰
0	000736.SZ	zjl	李永前
0	300335.SZ	zjl	马革
0	002097.SZ	zjl	付向东
0	002097.SZ	zjl	夏志宏
0	000792.SZ	zjl	谢康民
0	000929.SZ	zjl	牛东继
0	002051.SZ	zjl	王宇航
0	300705.SZ	zjl	郑霞辉
0	002322.SZ	zjl	周方洁
0	000949.SZ	zjl	宋德顺
0	002815.SZ	zjl	姜雪飞
0	601616.SH	zjl	赵淑文
0	002381.SZ	zjl	沈会民
0	000503.SZ	zjl	李永华
0	300421.SZ	zjl	施祥贵
0	300448.SZ	zjl	雷洪文
0	002353.SZ	zjl	李志勇
0	300795.SZ	zjl	方欢胜
0	300476.SZ	zjl	陈涛
0	002909.SZ	zjl	邹珍凡
0	002347.SZ	zjl	邰正彪
0	000514.SZ	zjl	艾云
0	002049.SZ	zjl	马道杰
0	002319.SZ	zjl	周宇斌
0	688039.SH	zjl	孙彦龙
0	300720.SZ	zjl	郑锦康
0	300823.SZ	zjl	陈振东
0	600123.SH	zjl	李晓明
0	002478.SZ	zjl	韩巧林
0	300225.SZ	zjl	景总法
0	601882.SH	zjl	王焕卫
0	002058.SZ	zjl	俞世新
0	000702.SZ	zjl	邓辉
0	002622.SZ	zjl	陆璐
0	300522.SZ	zjl	陈今
0	300089.SZ	zjl	蔡廷祥
0	300142.SZ	zjl	姜润生
0	000887.SZ	zjl	夏迎松
0	000014.SZ	zjl	胡月明
0	600141.SH	zjl	舒龙
0	688004.SH	zjl	郭忠武
0	002025.SZ	zjl	王跃轩
0	300218.SZ	zjl	姚和平
0	300798.SZ	zjl	赵卫国
0	002126.SZ	zjl	夏军
0	300525.SZ	zjl	刘少华
0	000931.SZ	zjl	侯占军
0	603737.SH	zjl	洪杰
0	000004.SZ	zjl	黄翔
0	002548.SZ	zjl	杨华林
0	002767.SZ	zjl	石扬
0	002843.SZ	zjl	李辉
0	600664.SH	zjl	徐海瑛
0	002522.SZ	zjl	陈健
0	300381.SZ	zjl	陈少美
0	002581.SZ	zjl	丁学国
0	300362.SZ	zjl	周东来
0	603686.SH	zjl	张桂潮
0	300410.SZ	zjl	徐地华
0	002168.SZ	zjl	汪超涌
0	000571.SZ	zjl	许树茂
0	300166.SZ	zjl	管连平
0	002617.SZ	zjl	吴少英
0	002088.SZ	zjl	鹿超
0	300747.SZ	zjl	吕卫民
0	000731.SZ	zjl	王勇
0	002693.SZ	zjl	Li Jianming (李建明)
0	002021.SZ	zjl	张黎曙
0	002252.SZ	zjl	陈杰
0	300556.SZ	zjl	李萌迪
0	002605.SZ	zjl	姚朔斌
0	300168.SZ	zjl	胡宏伟
0	300144.SZ	zjl	张建坤
0	300144.SZ	zjl	张娴
0	002185.SZ	zjl	李六军
0	000630.SZ	zjl	蒋培进
0	002095.SZ	zjl	孙德良
0	600305.SH	zjl	李国权
0	600221.SH	zjl	马志敏
0	300109.SZ	zjl	张军政
0	002723.SZ	zjl	卢保山
0	300395.SZ	zjl	商春利
0	603728.SH	zjl	常建鸣
0	688025.SH	zjl	刘健
0	300366.SZ	zjl	何文江
0	300701.SZ	zjl	张慧
0	601177.SH	zjl	杨水余
0	002570.SZ	zjl	包秀飞
0	002741.SZ	zjl	郑靭
0	300326.SZ	zjl	袁征
0	300067.SZ	zjl	纪立军
0	002484.SZ	zjl	陆军
0	002871.SZ	zjl	李会君
0	300267.SZ	zjl	孙庆荣
0	300373.SZ	zjl	刘从宁
0	603192.SH	zjl	钱建中
0	000970.SZ	zjl	马健
0	002880.SZ	zjl	张战
0	300010.SZ	zjl	窦昕
0	300238.SZ	zjl	张永明
0	000900.SZ	zjl	唐前松
0	002738.SZ	zjl	王平卫
0	300722.SZ	zjl	袁有根
0	002530.SZ	zjl	徐正军
0	300584.SZ	zjl	曹于平
0	603663.SH	zjl	夏鹏
0	688358.SH	zjl	莫若理
0	000026.SZ	zjl	陈立彬
0	002641.SZ	zjl	冀雄
0	300022.SZ	zjl	李亚峰
0	300022.SZ	zjl	王新明
0	300077.SZ	zjl	孙迎彤
0	300453.SZ	zjl	毛志平
0	600367.SH	zjl	梁启波
0	603990.SH	zjl	翁康
0	000938.SZ	zjl	王竑弢
0	000985.SZ	zjl	韩月辉
0	300371.SZ	zjl	董建国
0	688202.SH	zjl	CHUN-LIN CHEN
0	000705.SZ	zjl	陈富根
0	000885.SZ	zjl	何航校
0	000632.SZ	zjl	王锋
0	002422.SZ	zjl	刘思川
0	000933.SZ	zjl	李仲远
0	300290.SZ	zjl	付永全
0	300290.SZ	zjl	何任晖
0	002747.SZ	zjl	吴波
0	300349.SZ	zjl	杨斌
0	300451.SZ	zjl	张吕峥
0	300753.SZ	zjl	张智慧
0	600348.SH	zjl	武学刚
0	000980.SZ	zjl	金浙勇
0	300048.SZ	zjl	宁裕
0	300211.SZ	zjl	陈锦锋
0	002271.SZ	zjl	张志萍
0	002339.SZ	zjl	严中华
0	002930.SZ	zjl	林海川
0	300053.SZ	zjl	颜志宇
0	000860.SZ	zjl	安元芝
0	002971.SZ	zjl	杨涛
0	300549.SZ	zjl	陈志伟
0	000796.SZ	zjl	刘志强
0	002527.SZ	zjl	纪德法
0	300685.SZ	zjl	LI-MOU ZHENG
0	002435.SZ	zjl	陆一峰
0	603188.SH	zjl	卢建平
0	002203.SZ	zjl	朱张泉
0	002263.SZ	zjl	骆平
0	300778.SZ	zjl	宋波
0	002206.SZ	zjl	高王伟
0	002637.SZ	zjl	方银军
0	600195.SH	zjl	吴冬荀
0	002221.SZ	zjl	吴银龙
0	002395.SZ	zjl	刘连伟
0	002742.SZ	zjl	潘呈恭
0	002437.SZ	zjl	隆万程
0	300427.SZ	zjl	杨成
0	688118.SH	zjl	刘亚东
0	002113.SZ	zjl	江峰
0	002082.SZ	zjl	赵守明
0	000810.SZ	zjl	施驰
0	002275.SZ	zjl	王许飞
0	002438.SZ	zjl	吴建新
0	000711.SZ	zjl	郝鑫
0	000711.SZ	zjl	姜俐赜
0	000711.SZ	zjl	杨仁贵
0	002124.SZ	zjl	苏礼荣
0	300275.SZ	zjl	周和华
0	300296.SZ	zjl	李军
0	300713.SZ	zjl	尹伟
0	000338.SZ	zjl	孙少军
0	000338.SZ	zjl	徐新玉
0	000338.SZ	zjl	严鉴铂
0	000338.SZ	zjl	袁宏明
0	000338.SZ	zjl	张泉
0	000858.SZ	zjl	陈林
0	002988.SZ	zjl	董卫峰
0	300759.SZ	zjl	Boliang Lou
0	002238.SZ	zjl	张育民
0	002538.SZ	zjl	金政辉
0	300559.SZ	zjl	寇健
0	002235.SZ	zjl	张杰
0	688599.SH	zjl	高纪凡
0	600257.SH	zjl	罗订坤
0	600257.SH	zjl	赵德华
0	002274.SZ	zjl	胡波
0	000995.SZ	zjl	杨利兵
0	300553.SZ	zjl	楼荣伟
0	300114.SZ	zjl	刘东平
0	002702.SZ	zjl	滕用严
0	600104.SH	zjl	王晓秋
0	000610.SZ	zjl	王伟
0	002528.SZ	zjl	刘新宇
0	300780.SZ	zjl	雷永志
0	688023.SH	zjl	范渊
0	300838.SZ	zjl	陈晓宇
0	300093.SZ	zjl	严春来
0	603027.SH	zjl	伍超群
0	002063.SZ	zjl	黄笑华
0	002526.SZ	zjl	杨成三
0	002953.SZ	zjl	李强
0	000528.SZ	zjl	黄海波
0	300085.SZ	zjl	李军
0	002037.SZ	zjl	魏彦
0	300039.SZ	zjl	王国明
0	000779.SZ	zjl	马明
0	002028.SZ	zjl	董增平
0	600219.SH	zjl	吕正风
0	000423.SZ	zjl	高登锋
0	000982.SZ	zjl	郝广利
0	300242.SZ	zjl	钟亮
0	688029.SH	zjl	冷德嵘
0	000703.SZ	zjl	楼翔
0	300162.SZ	zjl	李漫铁
0	000790.SZ	zjl	黄明良
0	002090.SZ	zjl	郭伟
0	002117.SZ	zjl	史建中
0	002734.SZ	zjl	孙敬权
0	300054.SZ	zjl	朱顺全
0	000573.SZ	zjl	周明轩
0	002472.SZ	zjl	吴长鸿
0	002540.SZ	zjl	王新万
0	600525.SH	zjl	徐成斌
0	002020.SZ	zjl	金志平
0	002443.SZ	zjl	沈淦荣
0	300246.SZ	zjl	燕金元
0	300718.SZ	zjl	陆晓林
0	002096.SZ	zjl	张健辉
0	300189.SZ	zjl	邓武
0	002895.SZ	zjl	吴海斌
0	300625.SZ	zjl	张宇涛
0	300006.SZ	zjl	邱戎钊
0	002333.SZ	zjl	宫长义
0	002485.SZ	zjl	刘宏娟
0	300639.SZ	zjl	管乔中
0	603860.SH	zjl	程宁
0	603989.SH	zjl	艾亮
0	002293.SZ	zjl	薛嘉琛
0	600439.SH	zjl	郑文青
0	300118.SZ	zjl	谢健
0	300351.SZ	zjl	范正军
0	000906.SZ	zjl	张端清
0	002758.SZ	zjl	钱木水
0	002248.SZ	zjl	王海波
0	002722.SZ	zjl	陆挺
0	600335.SH	zjl	夏闻迪
0	002136.SZ	zjl	董泽友
0	300329.SZ	zjl	陈海伦
0	002230.SZ	zjl	刘庆峰
0	300087.SZ	zjl	张琴
0	002498.SZ	zjl	张林军
0	300500.SZ	zjl	查金荣
0	300826.SZ	zjl	储征伟
0	000534.SZ	zjl	毕天晓
0	300688.SZ	zjl	牛文文
0	000533.SZ	zjl	黄志雄
0	002043.SZ	zjl	陆利华
0	300070.SZ	zjl	戴日成
0	300063.SZ	zjl	冯毅
0	601008.SH	zjl	成彦龙
0	300215.SZ	zjl	胡醇
0	300347.SZ	zjl	曹晓春
0	002091.SZ	zjl	陈晓东
0	002091.SZ	zjl	谭秋斌
0	002572.SZ	zjl	柯建生
0	002706.SZ	zjl	陈平
0	688036.SH	zjl	竺兆江
0	002745.SZ	zjl	孙清焕
0	002014.SZ	zjl	鲍祖本
0	002507.SZ	zjl	赵平
0	603718.SH	zjl	陈晓
0	002027.SZ	zjl	江南春(JIANG NANCHUN)
0	300295.SZ	zjl	齐东
0	000023.SZ	zjl	林宏润
0	300046.SZ	zjl	邢雁
0	300046.SZ	zjl	袁雄
0	300797.SZ	zjl	杨植岗
0	000680.SZ	zjl	张民
0	002294.SZ	zjl	叶宇翔(Kevin Sing Ye)
0	300152.SZ	zjl	葛兵
0	300729.SZ	zjl	项乐宏
0	002212.SZ	zjl	章先杰
0	002261.SZ	zjl	李新宇
0	002518.SZ	zjl	刘程宇
0	002172.SZ	zjl	沈学如
0	300161.SZ	zjl	田茂胜
0	603217.SH	zjl	秦国栋
0	002356.SZ	zjl	赵建
0	300488.SZ	zjl	陈子彦
0	002358.SZ	zjl	曹宏
0	002609.SZ	zjl	赵勇
0	300289.SZ	zjl	张海涛
0	000056.SZ	zjl	陈小海
0	002012.SZ	zjl	刘溪
0	300529.SZ	zjl	董凡
0	002057.SZ	zjl	毛海波
0	000708.SZ	zjl	李国忠
0	000908.SZ	zjl	叶湘武
0	688158.SH	zjl	季昕华
0	600222.SH	zjl	罗剑超
0	603165.SH	zjl	冯荣华
0	300331.SZ	zjl	朱志坚
0	300420.SZ	zjl	张立永
0	600820.SH	zjl	周文波
0	000403.SZ	zjl	朱光祖
0	300220.SZ	zjl	梁萍
0	300415.SZ	zjl	甄荣辉
0	300469.SZ	zjl	张曙华
0	002559.SZ	zjl	冷志斌
0	002884.SZ	zjl	王海波
0	300204.SZ	zjl	张荣秦
0	002541.SZ	zjl	王军民
0	300377.SZ	zjl	李跃峰
0	002008.SZ	zjl	高云峰
0	300033.SZ	zjl	易峥
0	688366.SH	zjl	吴剑英
0	002120.SZ	zjl	聂腾云
0	000651.SZ	zjl	董明珠
0	000651.SZ	zjl	黄辉
0	000756.SZ	zjl	杜德平
0	300445.SZ	zjl	何欣
0	600629.SH	zjl	张桦
0	002110.SZ	zjl	卢芳颖
0	002908.SZ	zjl	虢晓彬
0	002967.SZ	zjl	黄敦鹏
0	000061.SZ	zjl	黄明
0	600637.SH	zjl	徐辉
0	002334.SZ	zjl	黄申力
0	002533.SZ	zjl	周祖勤
0	300481.SZ	zjl	吴悲鸿
0	603928.SH	zjl	王进兴
0	300016.SZ	zjl	WANG XU
0	300537.SZ	zjl	李有明
0	000821.SZ	zjl	李健
0	002382.SZ	zjl	刘文静
0	002383.SZ	zjl	郭信平
0	002071.SZ	zjl	彭清燕
0	002204.SZ	zjl	田长军
0	002377.SZ	zjl	吕华生
0	002571.SZ	zjl	施卫东
0	002777.SZ	zjl	连春华
0	688128.SH	zjl	陈立新
0	002412.SZ	zjl	刘正清
0	300185.SZ	zjl	司勇
0	600067.SH	zjl	韩孝捷
0	002870.SZ	zjl	王咸车
0	300110.SZ	zjl	初晓君
0	300110.SZ	zjl	杨效东
0	300241.SZ	zjl	龚伟斌
0	002648.SZ	zjl	杨卫东
0	002030.SZ	zjl	周新宇
0	002728.SZ	zjl	许丹青
0	002825.SZ	zjl	马继戟
0	300439.SZ	zjl	邹继华
0	002364.SZ	zjl	赵大春
0	000036.SZ	zjl	李云
0	002007.SZ	zjl	安康
0	600853.SH	zjl	宁长远
0	300263.SZ	zjl	孙建科
0	300320.SZ	zjl	钱振宇
0	300454.SZ	zjl	何朝曦
0	603392.SH	zjl	邱子欣
0	600288.SH	zjl	鲁勇志
0	603127.SH	zjl	高大鹏
0	300364.SZ	zjl	童之磊
0	000529.SZ	zjl	陈子召
0	000707.SZ	zjl	鲁强
0	002461.SZ	zjl	黄文胜
0	600635.SH	zjl	梁嘉玮
0	002627.SZ	zjl	谢普乐
0	002413.SZ	zjl	刘峰
0	300041.SZ	zjl	王争业
0	300147.SZ	zjl	王永辉
0	000818.SZ	zjl	丁贵宝
0	300064.SZ	zjl	刘永奇
0	002141.SZ	zjl	韩桃子
0	002375.SZ	zjl	张小明
0	002513.SZ	zjl	耿斌
0	300199.SZ	zjl	PINXIANG YU
0	002808.SZ	zjl	余荣清
0	000156.SZ	zjl	乔小燕
0	000850.SZ	zjl	左志鹏
0	002228.SZ	zjl	许晓光
0	300408.SZ	zjl	李钢
0	000510.SZ	zjl	彭朗
0	002003.SZ	zjl	蔡礼永
0	002893.SZ	zjl	李赫
0	300558.SZ	zjl	丁列明
0	300558.SZ	zjl	童佳
0	600446.SH	zjl	李结义
0	002022.SZ	zjl	丁伟
0	002107.SZ	zjl	曾英姿
0	300096.SZ	zjl	吴一禹
0	300623.SZ	zjl	黄善兵
0	600285.SH	zjl	熊伟
0	688318.SH	zjl	黄山
0	002345.SZ	zjl	廖创宾
0	002506.SZ	zjl	罗鑫
0	300124.SZ	zjl	朱兴明
0	000035.SZ	zjl	曹德标
0	002280.SZ	zjl	何志涛
0	600577.SH	zjl	陈彬
0	000973.SZ	zjl	刘亚军
0	002675.SZ	zjl	忻红波
0	000502.SZ	zjl	王斌
0	002668.SZ	zjl	刘向东
0	300653.SZ	zjl	沙树壮
0	601633.SH	zjl	王凤英
0	300232.SZ	zjl	林洺锋
0	000859.SZ	zjl	朱亦斌
0	002910.SZ	zjl	马红富
0	688399.SH	zjl	王国强
0	002968.SZ	zjl	刘文波
0	300007.SZ	zjl	张潇君
0	300425.SZ	zjl	佟庆远
0	600068.SH	zjl	宋领
0	688068.SH	zjl	林长青
0	002279.SZ	zjl	施瑞丰
0	002350.SZ	zjl	朱明
0	002780.SZ	zjl	张恒
0	300020.SZ	zjl	王腾
0	300596.SZ	zjl	孙春光
0	000811.SZ	zjl	赵宝国
0	000895.SZ	zjl	马相杰
0	002439.SZ	zjl	王佳
0	002029.SZ	zjl	李淑君
0	002368.SZ	zjl	吕翊
0	002672.SZ	zjl	姚曙
0	300298.SZ	zjl	李少波
0	000430.SZ	zjl	陈琛
0	002674.SZ	zjl	孙辉永
0	300198.SZ	zjl	陈志江
0	002534.SZ	zjl	何伟校
0	002056.SZ	zjl	任海亮
0	300829.SZ	zjl	于培星
0	000665.SZ	zjl	曾文
0	002092.SZ	zjl	冯斌
0	000620.SZ	zjl	苟永平
0	002161.SZ	zjl	陈光珠
0	002639.SZ	zjl	林汝捷(小)
0	300049.SZ	zjl	林欣
0	300388.SZ	zjl	徐本勇
0	300019.SZ	zjl	李步春
0	300019.SZ	zjl	王有强
0	000550.SZ	zjl	王文涛
0	000713.SZ	zjl	戴登安
0	002539.SZ	zjl	宋睿
0	002408.SZ	zjl	车成聚
0	002417.SZ	zjl	周世平
0	300026.SZ	zjl	郑丹
0	002321.SZ	zjl	汪开江
0	300737.SZ	zjl	方勇
0	300030.SZ	zjl	邓冠华
0	300047.SZ	zjl	苗逢源
0	300286.SZ	zjl	周中
0	300463.SZ	zjl	吴明建
0	600210.SH	zjl	郭峰
0	000685.SZ	zjl	刘雪涛
0	002901.SZ	zjl	罗炯
0	300350.SZ	zjl	张京豫
0	000692.SZ	zjl	徐朋业
0	000950.SZ	zjl	袁泉
0	000957.SZ	zjl	彭锋
0	002357.SZ	zjl	蔡亮发
0	300294.SZ	zjl	梁小明
0	002601.SZ	zjl	许刚
0	000755.SZ	zjl	杨志贵
0	600603.SH	zjl	李文强
0	600755.SH	zjl	高少镛
0	002763.SZ	zjl	吕兴平
0	002380.SZ	zjl	胡歙眉
0	300325.SZ	zjl	周建明
0	601609.SH	zjl	楼城
0	603368.SH	zjl	朱朝阳
0	002785.SZ	zjl	邹鹏
0	002830.SZ	zjl	蓝继晓
0	002308.SZ	zjl	Ken Zhengyu HE(何正宇)
0	002678.SZ	zjl	肖巍
0	600057.SH	zjl	邓启东
0	000301.SZ	zjl	缪汉根
0	600873.SH	zjl	何君
0	601898.SH	zjl	濮津
0	002065.SZ	zjl	吕波
0	002282.SZ	zjl	庞博
0	300515.SZ	zjl	胡鹏飞
0	300683.SZ	zjl	陈亚
0	300749.SZ	zjl	林新达
0	002684.SZ	zjl	王少武
0	300058.SZ	zjl	赵文权
0	000912.SZ	zjl	赵永清
0	002286.SZ	zjl	李洪波
0	000679.SZ	zjl	李剑
0	002162.SZ	zjl	李慈雄
0	002801.SZ	zjl	何平
0	002946.SZ	zjl	朱川
0	603668.SH	zjl	陈庆堂
0	688268.SH	zjl	傅铸红
0	000636.SZ	zjl	徐静
0	002038.SZ	zjl	徐明波
0	002178.SZ	zjl	潘晖
0	002178.SZ	zjl	于兵
0	002970.SZ	zjl	赵志坚
0	300082.SZ	zjl	董振鹏
0	603696.SH	zjl	林肖芳
0	002349.SZ	zjl	周云中
0	002596.SZ	zjl	吴悦良
0	688106.SH	zjl	金向华
0	002042.SZ	zjl	陈玲芬
0	300255.SZ	zjl	高晓东
0	000813.SZ	zjl	刘伟
0	002497.SZ	zjl	高欣
0	002762.SZ	zjl	林国栋
0	002269.SZ	zjl	胡佳佳
0	002324.SZ	zjl	周文
0	000488.SZ	zjl	李峰
0	002411.SZ	zjl	谷晓嘉
0	300192.SZ	zjl	吴贤良
0	002362.SZ	zjl	刘昌平
0	300813.SZ	zjl	叶大林
0	000626.SZ	zjl	金波
0	002067.SZ	zjl	王志明
0	002700.SZ	zjl	冷新卫
0	000066.SZ	zjl	徐刚
0	300113.SZ	zjl	华勇
0	002731.SZ	zjl	郭裕春
0	002773.SZ	zjl	柯潇
0	000882.SZ	zjl	曾灿霞
0	002819.SZ	zjl	郑大伟
0	002121.SZ	zjl	刘标
0	002132.SZ	zjl	谢晓龙
0	002567.SZ	zjl	陶业
0	002568.SZ	zjl	刘晓东
0	002772.SZ	zjl	刘亮
0	002833.SZ	zjl	李茂洪
0	300344.SZ	zjl	樊立
0	601678.SH	zjl	姜森
0	002613.SZ	zjl	高理
0	300801.SZ	zjl	程终发
0	002216.SZ	zjl	陈希
0	002566.SZ	zjl	薛晓民
0	002788.SZ	zjl	吴金祥
0	300009.SZ	zjl	宋礼华
0	300297.SZ	zjl	柯宗贵
0	300396.SZ	zjl	郑国明
0	000551.SZ	zjl	朱志浩
0	000682.SZ	zjl	方正基
0	000789.SZ	zjl	李世锋
0	002694.SZ	zjl	王洪波
0	300287.SZ	zjl	杨振华
0	603345.SH	zjl	张清苗
0	002440.SZ	zjl	徐万福
0	002603.SZ	zjl	吴相君
0	000607.SZ	zjl	张剑秋
0	000616.SZ	zjl	蒙永涛
0	000554.SZ	zjl	宋鹏
0	300222.SZ	zjl	黄明松
0	300257.SZ	zjl	TANG
0	300257.SZ	zjl	YAN
0	002198.SZ	zjl	宋稚牛
0	002017.SZ	zjl	张晓川
0	002455.SZ	zjl	蒋国强
0	002102.SZ	zjl	姚晓琴
0	300743.SZ	zjl	韩琼
0	002044.SZ	zjl	徐可
0	002233.SZ	zjl	何坤皇
0	002495.SZ	zjl	林长浩
0	300171.SZ	zjl	郑效东
0	000150.SZ	zjl	刘壮青
0	300471.SZ	zjl	黄耀辉
0	688396.SH	zjl	陈南翔
0	002115.SZ	zjl	李越伦
0	300501.SZ	zjl	林武辉
0	002612.SZ	zjl	申今花
0	002597.SZ	zjl	夏家信
0	300452.SZ	zjl	尹正龙
0	000848.SZ	zjl	梁启朝
0	002749.SZ	zjl	颜亚奇
0	000153.SZ	zjl	卢家和
0	300259.SZ	zjl	常明松
0	300108.SZ	zjl	许蔚
0	601519.SH	zjl	张志宏
0	002557.SZ	zjl	陈先保
0	002832.SZ	zjl	申金冬
0	300165.SZ	zjl	应刚
0	603186.SH	zjl	郭江程
0	002732.SZ	zjl	冯立科
0	300441.SZ	zjl	陈金岳
0	300196.SZ	zjl	杨鹏威
0	002182.SZ	zjl	梅小明
0	300138.SZ	zjl	卢庆国
0	300145.SZ	zjl	沈金浩
0	300676.SZ	zjl	尹烨
0	000513.SZ	zjl	唐阳刚
0	603515.SH	zjl	马秀慧
0	002130.SZ	zjl	王宏晖
0	603335.SH	zjl	赵瑞贞
0	300434.SZ	zjl	魏宝康
0	002184.SZ	zjl	郭孟榕
0	002852.SZ	zjl	刘建军
0	000965.SZ	zjl	侯海兴
0	002919.SZ	zjl	陈勤发
0	300610.SZ	zjl	于子洲
0	000735.SZ	zjl	钟金雄
0	000739.SZ	zjl	徐新良
0	000967.SZ	zjl	马刚
0	002696.SZ	zjl	杨思华
0	000902.SZ	zjl	黄镔
0	000902.SZ	zjl	杨磊
0	300059.SZ	zjl	其实
0	000837.SZ	zjl	李强
0	300036.SZ	zjl	宋关福
0	000757.SZ	zjl	臧晶
0	000826.SZ	zjl	李星文
0	002332.SZ	zjl	张宇松
0	002932.SZ	zjl	陈莉莉
0	600419.SH	zjl	胡刚
0	002170.SZ	zjl	黄培钊
0	002335.SZ	zjl	陈成辉
0	300269.SZ	zjl	刘虎军
0	300254.SZ	zjl	钟海荣
0	000589.SZ	zjl	何宇平
0	000411.SZ	zjl	罗国良
0	603060.SH	zjl	朱连滨
0	002515.SZ	zjl	吴月肖
0	300482.SZ	zjl	李文美
0	000564.SZ	zjl	韩玮
0	002599.SZ	zjl	栗延秋
0	002820.SZ	zjl	李铭祥
0	002398.SZ	zjl	蔡永太
0	300003.SZ	zjl	蒲忠杰
0	603885.SH	zjl	赵宏亮
0	000661.SZ	zjl	安吉祥
0	000989.SZ	zjl	徐向平
0	002436.SZ	zjl	邱醒亚
0	002176.SZ	zjl	梁云
0	300178.SZ	zjl	段乃琦
0	300416.SZ	zjl	钟琼华
0	002521.SZ	zjl	李安东
0	300595.SZ	zjl	陶悦群
0	002394.SZ	zjl	于拥军
0	000422.SZ	zjl	郭锐
0	300177.SZ	zjl	廖定海
0	000753.SZ	zjl	林阿头
0	000766.SZ	zjl	张玉富
0	002598.SZ	zjl	高玉新
0	300137.SZ	zjl	陈荣强
0	601677.SH	zjl	刘杰
0	300498.SZ	zjl	梁志雄
0	300130.SZ	zjl	刘祥
0	300389.SZ	zjl	丁彦辉
0	300485.SZ	zjl	马骉
0	002201.SZ	zjl	顾柔坚
0	300599.SZ	zjl	彭晓伟
0	600332.SH	zjl	黎洪
0	300271.SZ	zjl	邵学
0	000922.SZ	zjl	姜清海
0	002661.SZ	zjl	陈宏
0	002979.SZ	zjl	李卫平
0	300572.SZ	zjl	贺宪宁
0	300622.SZ	zjl	LOUISA FAN
0	300668.SZ	zjl	姜峰
0	600851.SH	zjl	应政
0	600491.SH	zjl	赖朝辉
0	300318.SZ	zjl	蒋焱
0	002010.SZ	zjl	徐冠巨
0	000778.SZ	zjl	何齐书
0	002236.SZ	zjl	傅利泉
0	002236.SZ	zjl	张兴明
0	002262.SZ	zjl	孙家权
0	601618.SH	zjl	张孟星
0	000729.SZ	zjl	赵晓东
0	002761.SZ	zjl	沈德法
