id	gpdm	order	name	gdcg	gdcgbl
0	002717.SZ	0	尹洪卫	515458868.0	33.57
0	002717.SZ	1	萍乡长袖投资有限公司	53073792.0	3.46
0	002717.SZ	2	樟树市华希投资管理中心(有限合伙)	36497725.0	2.38
0	002717.SZ	3	深圳前海世嘉方盛基金管理合伙企业(有限合伙)	28148950.0	1.83
0	002717.SZ	4	冯学高	28089747.0	1.83
0	002717.SZ	5	樟树市帮林投资管理中心(有限合伙)	20862955.0	1.36
0	002717.SZ	6	玄元(横琴)股权投资有限公司-玄元达渡私募股权投资基金	17956218.0	1.17
0	002717.SZ	7	王东岗	16447267.0	1.07
0	002717.SZ	8	彭外生	12030440.0	0.78
0	002717.SZ	9	香港中央结算有限公司(陆股通)	7624492.0	0.5
0	002718.SZ	0	时沈祥	47096691.0	35.83
0	002718.SZ	1	骆莲琴	39065640.0	29.72
0	002718.SZ	2	嘉兴市友邦电器有限公司	8800593.0	6.7
0	002718.SZ	3	董敏	2830000.0	2.15
0	002718.SZ	4	王忠	1165000.0	0.89
0	002718.SZ	5	修路桥	384902.0	0.29
0	002718.SZ	6	刘峰	370940.0	0.28
0	002718.SZ	7	荆永森	362280.0	0.28
0	002718.SZ	8	中央汇金资产管理有限责任公司	360450.0	0.27
0	002718.SZ	9	刘勇	359590.0	0.27
0	002719.SZ	0	新疆麦趣尔集团有限责任公司	79435800.0	45.62
0	002719.SZ	1	李勇	11223843.0	6.45
0	002721.SZ	0	北京海鑫资产管理有限公司	162541699.0	19.47
0	002721.SZ	1	钟葱	97287850.0	11.66
0	002721.SZ	2	陈宝芳	41758638.0	5.0
0	002722.SZ	0	南通金轮控股有限公司	54527143.0	31.08
0	002722.SZ	1	安富国际(香港)投资有限公司	17205904.0	9.81
0	002722.SZ	2	朱善忠	9101423.0	5.19
0	002722.SZ	3	金轮蓝海股份有限公司-第二期员工持股计划	5228525.0	2.98
0	002722.SZ	4	洪亮	4278807.0	2.44
0	002722.SZ	5	刘牧	3509200.0	2.0
0	002722.SZ	6	朱善兵	1515507.0	0.86
0	002722.SZ	7	中央汇金资产管理有限责任公司	1282000.0	0.73
0	002722.SZ	8	姜龙银	978700.0	0.56
0	002722.SZ	9	黄晓霞	952200.0	0.54
0	002723.SZ	0	深圳华欣创力科技实业发展有限公司	55991330.0	29.18
0	002723.SZ	1	蒋小荣	14058440.0	7.33
0	002723.SZ	2	田一乐	11364255.0	5.92
0	002723.SZ	3	田野阳光	11364255.0	5.92
0	002723.SZ	4	田甜	11364255.0	5.92
0	002723.SZ	5	蒋光勇	10500000.0	5.47
0	002723.SZ	6	余运秀	6790000.0	3.54
0	002723.SZ	7	江门市向日葵投资有限公司	5400000.0	2.81
0	002723.SZ	8	李恩成	2276572.0	1.19
0	002723.SZ	9	洪云	2200000.0	1.15
0	002724.SZ	0	周明杰	507049738.0	67.0
0	002725.SZ	0	林仙明	31518800.0	12.31
0	002725.SZ	1	林信福	24320000.0	9.5
0	002725.SZ	2	林万青	21820000.0	8.52
0	002725.SZ	3	林申茂	19320320.0	7.55
0	002725.SZ	4	钟小头	19320080.0	7.55
0	002726.SZ	0	蓝润发展控股集团有限公司	293885800.0	29.44
0	002726.SZ	1	龙大食品集团有限公司	157838200.0	15.81
0	002726.SZ	2	伊藤忠(中国)集团有限公司	93062000.0	9.32
0	002726.SZ	3	莱阳银龙投资有限公司	78676000.0	7.88
0	002727.SZ	0	阮鸿献	180921090.0	31.87
0	002727.SZ	1	刘琼	93964100.0	16.55
0	002727.SZ	2	广州白云山医药集团股份有限公司	41928721.0	7.38
0	002727.SZ	3	香港中央结算有限公司(陆股通)	36294825.0	6.39
0	002727.SZ	4	赵飚	15002482.0	2.64
0	002727.SZ	5	周红云	11933720.0	2.1
0	002727.SZ	6	招商银行股份有限公司-景顺长城品质成长混合型证券投资基金	6548735.0	1.15
0	002727.SZ	7	中国工商银行-广发聚丰混合型证券投资基金	5583789.0	0.98
0	002727.SZ	8	中国工商银行股份有限公司-景顺长城沪港深精选股票型证券投资基金	5192457.0	0.91
0	002727.SZ	9	中国工商银行股份有限公司-景顺长城精选蓝筹混合型证券投资基金	5000046.0	0.88
0	002728.SZ	0	许丹青	62100000.0	30.51
0	002728.SZ	1	许松青	20700000.0	10.17
0	002728.SZ	2	许为高	18630000.0	9.15
0	002728.SZ	3	广东粤科智景股权投资合伙企业(有限合伙)	10045216.0	4.94
0	002728.SZ	4	许丽芳	5960000.0	2.93
0	002728.SZ	5	曾胜	4596659.0	2.26
0	002728.SZ	6	余健昌	4000000.0	1.97
0	002728.SZ	7	方旭平	4000000.0	1.97
0	002728.SZ	8	许恒青	3364784.0	1.65
0	002728.SZ	9	陈莎莉	2200000.0	1.08
0	002729.SZ	0	好利来控股有限公司	28348040.0	42.51
0	002729.SZ	1	旭升亚洲投资有限公司	16614112.0	24.92
0	002729.SZ	2	中央汇金资产管理有限责任公司	979400.0	1.47
0	002729.SZ	3	陈平	884900.0	1.33
0	002729.SZ	4	中国银行股份有限公司-华夏鼎沛债券型证券投资基金	696380.0	1.04
0	002729.SZ	5	中国建设银行股份有限公司-华夏盛世精选混合型证券投资基金	538665.0	0.81
0	002729.SZ	6	郭琼君	452900.0	0.68
0	002729.SZ	7	孙奇	295100.0	0.44
0	002729.SZ	8	陈春辉	290000.0	0.43
0	002729.SZ	9	陈锦容	289200.0	0.43
0	002730.SZ	0	电光科技有限公司	165000000.0	51.14
0	002730.SZ	1	石向才	18150000.0	5.62
0	002730.SZ	2	石碎标	15400000.0	4.77
0	002730.SZ	3	石晓霞	3250000.0	1.01
0	002730.SZ	4	郑巨谦	3226000.0	1.0
0	002730.SZ	5	张贤静	3226000.0	1.0
0	002730.SZ	6	高利民	2325100.0	0.72
0	002730.SZ	7	朱丹	2062500.0	0.64
0	002730.SZ	8	施隆	2062500.0	0.64
0	002730.SZ	9	胡燕炯	1872500.0	0.58
0	002731.SZ	0	深圳市翠艺投资有限公司	78200000.0	30.53
0	002731.SZ	1	郭英杰	16456000.0	6.42
0	002731.SZ	2	马俊豪	15279478.0	5.96
0	002731.SZ	3	周应龙	9867055.0	3.85
0	002731.SZ	4	郭琼雁	9836190.0	3.84
0	002731.SZ	5	李玉昆	6782283.0	2.65
0	002731.SZ	6	郭裕春	6120000.0	2.39
0	002731.SZ	7	中央汇金资产管理有限责任公司	3256350.0	1.27
0	002731.SZ	8	北京汐合精英投资有限公司-汐合量化1号私募证券投资基金	1396872.0	0.55
0	002731.SZ	9	徐东英	1275480.0	0.5
0	002732.SZ	0	广东省燕塘投资有限公司	64465743.0	40.97
0	002732.SZ	1	广东省粤垦投资有限公司	18401011.0	11.69
0	002732.SZ	2	广东省湛江农垦集团公司	7916846.0	5.03
0	002732.SZ	3	陈锦洪	3390000.0	2.15
0	002732.SZ	4	中央汇金资产管理有限责任公司	2195500.0	1.4
0	002732.SZ	5	广东中远轻工有限公司	2028010.0	1.29
0	002732.SZ	6	林卫东	785319.0	0.5
0	002732.SZ	7	廖小平	674800.0	0.43
0	002732.SZ	8	中国建设银行股份有限公司-鹏华优选价值股票型证券投资基金	576900.0	0.37
0	002732.SZ	9	北京浦来德资产管理有限责任公司-浦来德天天开心对冲1号证券投资基金	561400.0	0.36
0	002733.SZ	0	深圳市三瑞科技发展有限公司	124108239.0	35.45
0	002733.SZ	1	张华农	24346237.0	6.95
0	002733.SZ	2	深圳市雄才投资管理有限公司	14168871.0	4.05
0	002733.SZ	3	京山轻机控股有限公司	13927188.0	3.98
0	002733.SZ	4	新余市星睿投资发展有限公司	3088616.0	0.88
0	002733.SZ	5	中央汇金资产管理有限公司	1092000.0	0.31
0	002733.SZ	6	郑虹	973100.0	0.28
0	002733.SZ	7	盈科创新资产管理有限公司	920225.0	0.26
0	002733.SZ	8	徐可蓉	885641.0	0.25
0	002733.SZ	9	熊云	720000.0	0.21
0	002734.SZ	0	李明	56718500.0	19.79
0	002734.SZ	1	李新生	34413554.0	12.01
0	002734.SZ	2	南通丰盈投资合伙企业(有限合伙)	10243672.0	3.57
0	002734.SZ	3	九江志元胜泰投资管理中心(有限合伙)	8292468.0	2.89
0	002734.SZ	4	宁波亿华合众投资管理合伙企业(有限合伙)	8255499.0	2.88
0	002734.SZ	5	孙敬权	6242850.0	2.18
0	002734.SZ	6	张清华	5712850.0	1.99
0	002734.SZ	7	全国社保基金五零二组合	5445237.0	1.9
0	002734.SZ	8	深圳中盛长宏投资管理有限公司-中盛永成私募证券投资基金	5272000.0	1.84
0	002734.SZ	9	周国义	5239060.0	1.83
0	002735.SZ	0	王进军	54732435.0	38.35
0	002735.SZ	1	王武军	9256417.0	6.49
0	002736.SZ	0	深圳市投资控股有限公司	2749526814.0	33.53
0	002736.SZ	1	华润深国投信托有限公司	2062145110.0	25.15
0	002736.SZ	2	云南合和(集团)股份有限公司	1374763407.0	16.77
0	002736.SZ	3	北京城建投资发展股份有限公司	343000000.0	4.18
0	002736.SZ	4	一汽股权投资(天津)有限公司	268571919.0	3.28
0	002736.SZ	5	中国证券金融股份有限公司	75086423.0	0.92
0	002736.SZ	6	中央汇金资产管理有限责任公司	49477100.0	0.6
0	002736.SZ	7	香港中央结算有限公司(陆股通)	43146384.0	0.53
0	002736.SZ	8	中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金	37226846.0	0.45
0	002736.SZ	9	中欧基金-农业银行-中欧中证金融资产管理计划	27792800.0	0.34
0	002737.SZ	0	葵花集团有限公司	265200000.0	45.41
0	002737.SZ	1	关彦斌	58580373.0	10.03
0	002737.SZ	2	黑龙江金葵投资股份有限公司	24000000.0	4.11
0	002737.SZ	3	香港中央结算有限公司(陆股通)	7136587.0	1.22
0	002737.SZ	4	张权	5640308.0	0.97
0	002737.SZ	5	中央汇金资产管理有限责任公司	4900400.0	0.84
0	002737.SZ	6	张玉玲	3901320.0	0.67
0	002737.SZ	7	李杰	3281648.0	0.56
0	002737.SZ	8	陈云生	2149760.0	0.37
0	002737.SZ	9	华泰证券股份有限公司-中庚价值领航混合型证券投资基金	1998551.0	0.34
0	002738.SZ	0	中色矿业集团有限公司	60712343.0	21.84
0	002738.SZ	1	孙梅春	26147650.0	9.41
0	002738.SZ	2	钟海华	13054224.0	4.7
0	002738.SZ	3	上海并购股权投资基金合伙企业(有限合伙)	10416666.0	3.75
0	002738.SZ	4	深圳市东方富海创业投资管理有限公司-富海股投邦(芜湖)四号股权投资合伙企业(有限合伙)	7553503.0	2.72
0	002738.SZ	5	王平卫	7452000.0	2.68
0	002738.SZ	6	徐合林	6114246.0	2.2
0	002738.SZ	7	西藏腾毅投资有限公司	5134700.0	1.85
0	002738.SZ	8	中国银河证券股份有限公司约定购回专用账户	4181700.0	1.5
0	002738.SZ	9	杨伟平	3156565.0	1.14
0	002739.SZ	0	北京万达投资有限公司	944922275.0	45.46
0	002739.SZ	1	杭州臻希投资管理有限公司	135000000.0	6.5
0	002739.SZ	2	莘县融智兴业管理咨询中心(有限合伙)	45084337.0	2.17
0	002739.SZ	3	北京万达文化产业集团有限公司	44165316.0	2.12
0	002739.SZ	4	中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金	42810294.0	2.06
0	002739.SZ	5	互爱(北京)科技股份有限公司	42168675.0	2.03
0	002739.SZ	6	中国农业银行股份有限公司-华安智能生活混合型证券投资基金	35930743.0	1.73
0	002739.SZ	7	孙喜双	34894738.0	1.68
0	002739.SZ	8	泛海股权投资管理有限公司	31865497.0	1.53
0	002739.SZ	9	北京弘创投资管理中心(有限合伙)	28041637.0	1.35
0	002740.SZ	0	苏日明	64853959.0	14.28
0	002740.SZ	1	李勇	38066490.0	8.38
0	002740.SZ	2	陈茂森	27017893.0	5.95
0	002740.SZ	3	狄爱玲	26555408.0	5.85
0	002740.SZ	4	苏永明	23858000.0	5.25
0	002740.SZ	5	龙岩市永盛发展有限公司	16840000.0	3.71
0	002740.SZ	6	成都市浪漫克拉钻石设计中心(有限合伙)	12229128.0	2.69
0	002740.SZ	7	王均霞	9623072.0	2.12
0	002740.SZ	8	龙岩市汇金发展集团有限公司	8884941.0	1.96
0	002740.SZ	9	单金超	8015100.0	1.77
0	002741.SZ	0	郑创发	124680000.0	33.32
0	002741.SZ	1	郑靭	24912880.0	6.66
0	002741.SZ	2	陈汉昭	24912880.0	6.66
0	002741.SZ	3	郑侠	23490000.0	6.28
0	002742.SZ	0	潘先文	213294910.0	49.37
0	002742.SZ	1	周廷娥	31223816.0	7.23
0	002742.SZ	2	潘呈恭	29700000.0	6.88
0	002742.SZ	3	周廷国	2700000.0	0.63
0	002742.SZ	4	潘先东	2700000.0	0.63
0	002742.SZ	5	周敏	2656300.0	0.61
0	002742.SZ	6	冯丽娟	1697700.0	0.39
0	002742.SZ	7	牟兰	1650000.0	0.38
0	002742.SZ	8	中央汇金资产管理有限责任公司	1517700.0	0.35
0	002742.SZ	9	李元发	1515600.0	0.35
0	002743.SZ	0	安徽富煌建设有限责任公司	128000000.0	38.06
0	002743.SZ	1	平安大华基金-平安银行-中融国际信托-中融-融珲18号单一资金信托	28793774.0	8.56
0	002743.SZ	2	红土创新基金-银河证券-深圳市创新投资集团有限公司	8635783.0	2.57
0	002743.SZ	3	山东捷瑞物流有限公司	8060000.0	2.4
0	002743.SZ	4	鲍劲松	1925600.0	0.57
0	002743.SZ	5	吕礼发	1601200.0	0.48
0	002743.SZ	6	付奕为	1544800.0	0.46
0	002743.SZ	7	中央汇金资产管理有限责任公司	1275800.0	0.38
0	002743.SZ	8	李志华	1060000.0	0.32
0	002743.SZ	9	毛文均	1000000.0	0.3
0	002745.SZ	0	孙清焕	715420600.0	56.02
0	002745.SZ	1	义乌和谐明芯股权投资合伙企业(有限合伙)	106530454.0	8.34
0	002745.SZ	2	太仓承源咨询管理中心(有限合伙)	64622899.0	5.06
0	002745.SZ	3	香港中央结算有限公司(陆股通)	39662828.0	3.11
0	002745.SZ	4	中山市小榄镇城建资产经营有限公司	28630600.0	2.24
0	002745.SZ	5	马黎清	16360070.0	1.28
0	002745.SZ	6	兵工财务有限责任公司	11514669.0	0.9
0	002745.SZ	7	天津信托有限责任公司-天津信托·2019欣盈添金58号集合资金信托计划	8720631.0	0.68
0	002745.SZ	8	天津信托有限责任公司-天津信托·2019欣盈添金56号集合资金信托计划	8161169.0	0.64
0	002745.SZ	9	青岛城投金融控股集团有限公司	4455760.0	0.35
0	002746.SZ	0	王寿纯	134100000.0	28.92
0	002746.SZ	1	曲立荣	122400000.0	26.4
0	002746.SZ	2	王可功	5100000.0	1.1
0	002746.SZ	3	全国社保基金四一三组合	4500000.0	0.97
0	002746.SZ	4	香港中央结算有限公司(陆股通)	4324033.0	0.93
0	002746.SZ	5	招商银行股份有限公司-光大保德信优势配置混合型证券投资基金	2796840.0	0.6
0	002746.SZ	6	申万菱信基金-工商银行-华融国际信托有限责任公司	2523025.0	0.54
0	002746.SZ	7	中央汇金资产管理有限责任公司	1591710.0	0.34
0	002746.SZ	8	中国农业银行股份有限公司-工银瑞信农业产业股票型证券投资基金	1400004.0	0.3
0	002746.SZ	9	中国建设银行股份有限公司-嘉实农业产业股票型证券投资基金	1202313.0	0.26
0	002747.SZ	0	南京派雷斯特科技有限公司	254894742.0	30.3306
0	002747.SZ	1	吴波	135000000.0	16.064
0	002747.SZ	2	南京埃斯顿投资有限公司	68466500.0	8.147
0	002747.SZ	3	香港中央结算有限公司(陆股通)	60963714.0	7.2542
0	002748.SZ	0	江西大龙实业有限公司	90115000.0	37.55
0	002748.SZ	1	新世界精细化工投资有限公司	29139874.0	12.14
0	002748.SZ	2	江西电化高科有限责任公司	18400000.0	7.67
0	002748.SZ	3	乐平市龙强投资中心(有限合伙)	15300000.0	6.38
0	002748.SZ	4	刘桂英	10867363.0	4.53
0	002748.SZ	5	新疆致远股权投资管理合伙企业(有限合伙)	6000000.0	2.5
0	002748.SZ	6	赵立君	1700020.0	0.71
0	002748.SZ	7	李文山	1050000.0	0.44
0	002748.SZ	8	张韶力	1002422.0	0.42
0	002748.SZ	9	中央汇金资产管理有限责任公司	991000.0	0.41
0	002749.SZ	0	颜昌绪	139121421.0	37.36
0	002749.SZ	1	颜亚奇	35318083.0	9.48
0	002749.SZ	2	颜秋实	12085980.0	3.25
0	002749.SZ	3	颜昌立	12085980.0	3.25
0	002749.SZ	4	颜昌成	12079180.0	3.24
0	002749.SZ	5	中国工商银行-广发稳健增长证券投资基金	9000000.0	2.42
0	002749.SZ	6	基本养老保险基金八零五组合	6600000.0	1.77
0	002749.SZ	7	李汝	5969295.0	1.6
0	002749.SZ	8	李培伟	5969295.0	1.6
0	002749.SZ	9	颜铭	5938350.0	1.59
0	002750.SZ	0	昆明群星投资有限公司	165723830.0	41.38
0	002750.SZ	1	立兴实业有限公司	83003943.0	20.73
0	002751.SZ	0	刘梦龙	41500876.0	26.8526
0	002751.SZ	1	向开兵	9439000.0	6.1074
0	002752.SZ	0	昇兴控股有限公司	564398603.0	67.74
0	002752.SZ	1	福州昇洋发展有限公司	80000000.0	9.6
0	002753.SZ	0	刘东良	97031250.0	25.84
0	002753.SZ	1	刘东杰	63281250.0	16.86
0	002753.SZ	2	深圳市东方富海投资管理股份有限公司	40499850.0	10.79
0	002753.SZ	3	华安财保资管-浦发银行-华安财保资管稳定增利17号集合资产管理产品	17368421.0	4.63
0	002753.SZ	4	靳彩红	16875000.0	4.49
0	002753.SZ	5	高永福	8947368.0	2.38
0	002753.SZ	6	刘山云	7894736.0	2.1
0	002753.SZ	7	广东晋泰股权投资合伙企业(有限合伙)	7894736.0	2.1
0	002753.SZ	8	刘东秀	6750000.0	1.8
0	002753.SZ	9	刘东果	5062500.0	1.35
0	002755.SZ	0	南京奥赛康投资管理有限公司	317470588.0	34.2
0	002755.SZ	1	中亿伟业控股有限公司	143617647.0	15.47
0	002755.SZ	2	江苏苏洋投资实业有限公司	143617647.0	15.47
0	002755.SZ	3	伟瑞发展有限公司	113382352.0	12.22
0	002755.SZ	4	南京海济投资管理有限公司	37794117.0	4.07
0	002755.SZ	5	陈会利	13852663.0	1.49
0	002755.SZ	6	香港中央结算有限公司(陆股通)	9111067.0	0.98
0	002755.SZ	7	曲维孟	3052500.0	0.33
0	002755.SZ	8	赵小奇	2998641.0	0.32
0	002755.SZ	9	胡德新	2773100.0	0.3
0	002756.SZ	0	高兴江	156234300.0	43.4
0	002756.SZ	1	浙江久立特材科技股份有限公司	36000000.0	10.0
0	002757.SZ	0	东莞市南兴实业投资有限公司	74086662.0	37.61
0	002757.SZ	1	南平唯创众成股权投资合伙企业(有限合伙)	12350743.0	6.27
0	002757.SZ	2	南靖唯壹股权投资合伙企业(有限合伙)	11679732.0	5.93
0	002757.SZ	3	詹任宁	9466649.0	4.81
0	002757.SZ	4	林旺荣	9466649.0	4.81
0	002757.SZ	5	林旺南	6280847.0	3.19
0	002757.SZ	6	詹谏醒	4115876.0	2.09
0	002757.SZ	7	东莞市宏商资本投资有限公司-东莞市唯一互联网信息安全产业发展基金	2452619.0	1.25
0	002757.SZ	8	横琴广金美好基金管理有限公司-广金美好玻色七号私募证券投资基金	1361987.0	0.69
0	002757.SZ	9	中国建设银行股份有限公司-交银施罗德稳健配置混合型证券投资基金	1299946.0	0.66
0	002758.SZ	0	浙江绍兴华通商贸集团股份有限公司	55125000.0	26.23
0	002758.SZ	1	钱木水	20172750.0	9.6
0	002758.SZ	2	沈剑巢	8387250.0	3.99
0	002758.SZ	3	浙江大熊投资管理有限公司-伽利略壹号私募投资基金	8165427.0	3.89
0	002758.SZ	4	朱国良	6300000.0	3.0
0	002758.SZ	5	周志法	2780050.0	1.32
0	002758.SZ	6	沈柳生	1285000.0	0.61
0	002758.SZ	7	李华锋	1226495.0	0.58
0	002758.SZ	8	陈培炎	1210000.0	0.58
0	002758.SZ	9	倪赤杭	1200000.0	0.57
0	002759.SZ	0	汕头市天际有限公司	111038142.0	27.61
0	002759.SZ	1	常熟市新华化工有限公司	64392843.0	16.01
0	002759.SZ	2	星嘉国际有限公司	34200000.0	8.5
0	002759.SZ	3	深圳市兴创源投资有限公司	29439804.0	7.32
0	002759.SZ	4	常熟市新昊投资有限公司	21219463.0	5.28
0	002760.SZ	0	泰豪集团有限公司	25142857.0	28.57
0	002760.SZ	1	陈晓	11921231.0	13.54
0	002761.SZ	0	浙江省国有资本运营有限公司	409856084.0	37.9
0	002761.SZ	1	中国信达资产管理股份有限公司	124629168.0	11.53
0	002761.SZ	2	工银金融资产投资有限公司	124629168.0	11.53
0	002761.SZ	3	浙江建阳投资股份有限公司	67108013.0	6.21
0	002761.SZ	4	鸿运建筑有限公司	67108013.0	6.21
0	002761.SZ	5	迪臣发展国际集团投资有限公司	67108013.0	6.21
0	002761.SZ	6	江阴华中投资管理有限公司	57626600.0	5.33
0	002762.SZ	0	林浩亮	107248750.0	30.29
0	002762.SZ	1	林若文	105686875.0	29.85
0	002762.SZ	2	林浩茂	4900675.0	1.38
0	002762.SZ	3	陈迅	2431070.0	0.69
0	002762.SZ	4	孙豫	2238425.0	0.63
0	002762.SZ	5	贝旭	1727800.0	0.49
0	002762.SZ	6	郭一武	1709602.0	0.48
0	002762.SZ	7	丁磊	1691000.0	0.48
0	002762.SZ	8	秦夕中	1400000.0	0.4
0	002762.SZ	9	陈鹤亭	1285500.0	0.36
0	002763.SZ	0	吕兴平	138425400.0	33.62
0	002763.SZ	1	林升智	133194600.0	32.35
0	002763.SZ	2	何松春	2990000.0	0.73
0	002763.SZ	3	何喆	2276663.0	0.55
0	002763.SZ	4	李婉贞	1900000.0	0.46
0	002763.SZ	5	邹燕	1230300.0	0.3
0	002763.SZ	6	朱潇文	1200000.0	0.29
0	002763.SZ	7	李进	924020.0	0.22
0	002763.SZ	8	周猛	893800.0	0.22
0	002763.SZ	9	熊玉莲	832800.0	0.2
0	002765.SZ	0	朱堂福	196260320.0	34.12
0	002765.SZ	1	中新互联互通投资基金管理有限公司-重庆纾黛股权投资基金合伙企业(有限合伙)	45045045.0	7.83
0	002765.SZ	2	中新互联互通投资基金管理有限公司-重庆两山纾蓝股权投资基金合伙企业(有限合伙)	45045045.0	7.83
0	002765.SZ	3	熊敏	29265600.0	5.09
0	002766.SZ	0	肖行亦	143334030.0	33.99
0	002766.SZ	1	中山乐兴企业管理咨询有限公司	47778010.0	11.33
0	002766.SZ	2	刘洁	20000096.0	4.74
0	002766.SZ	3	李梅芳	9178400.0	2.18
0	002766.SZ	4	李丽	6543400.0	1.55
0	002766.SZ	5	李贤彩	6393400.0	1.52
0	002766.SZ	6	涂必勤	5744843.0	1.36
0	002766.SZ	7	黄飞明	4709550.0	1.12
0	002766.SZ	8	彭汉光	4522800.0	1.07
0	002766.SZ	9	陈刚	4405186.0	1.04
0	002767.SZ	0	石政民	66416132.0	44.28
0	002767.SZ	1	石义民	32572525.0	21.72
0	002767.SZ	2	周宇农	3000000.0	2.0
0	002767.SZ	3	杨永林	1105000.0	0.74
0	002767.SZ	4	唐明章	690000.0	0.46
0	002767.SZ	5	周忠良	590900.0	0.39
0	002767.SZ	6	UBSAG	531706.0	0.35
0	002767.SZ	7	中央汇金资产管理有限责任公司	526200.0	0.35
0	002767.SZ	8	韦友桂	487700.0	0.33
0	002767.SZ	9	吕进亮	487000.0	0.32
0	002768.SZ	0	王爱国	126000000.0	46.45
0	002768.SZ	1	青岛世纪星豪投资有限公司	18000000.0	6.64
0	002768.SZ	2	国寿安保基金-广发银行-国寿安保-民生信托定增9号资产管理计划	9387500.0	3.46
0	002768.SZ	3	徐波	9000000.0	3.32
0	002768.SZ	4	泰达宏利基金-浦发银行-泰达宏利价值成长定向增发750号资产管理计划	5287500.0	1.95
0	002768.SZ	5	全国社保基金五零四组合	4120037.0	1.52
0	002768.SZ	6	青岛城阳开发投资集团有限公司	1762500.0	0.65
0	002768.SZ	7	青岛城投金融控股集团有限公司	1562500.0	0.58
0	002768.SZ	8	于滨	1458907.0	0.54
0	002768.SZ	9	中国工商银行股份有限公司-上投摩根智慧互联股票型证券投资基金	930419.0	0.34
0	002769.SZ	0	陈书智	71599567.0	19.18
0	002769.SZ	1	张云	25877963.0	6.93
0	002769.SZ	2	何帆	21388904.0	5.73
0	002769.SZ	3	赵野	20917401.0	5.6
0	002769.SZ	4	广东省绿色金融投资控股集团有限公司	20066931.0	5.38
0	002769.SZ	5	深圳市聚智通信息技术有限公司	19743607.0	5.29
0	002769.SZ	6	浙江浙商创业投资股份有限公司	17915938.0	4.8
0	002769.SZ	7	邹勇	8331701.0	2.23
0	002769.SZ	8	叶晴	6442594.0	1.73
0	002769.SZ	9	冯静	3950311.0	1.06
0	002770.SZ	0	科迪食品集团股份有限公司	484690000.0	44.27
0	002770.SZ	1	河南省农业综合开发有限公司	94148674.0	8.6
0	002770.SZ	2	王宇骅	25205388.0	2.3
0	002770.SZ	3	陕西省国际信托股份有限公司-陕国投·易泓30号证券投资集合资金信托计划	12000000.0	1.1
0	002770.SZ	4	中国对外经济贸易信托有限公司-外贸信托-汇沣8号结构化证券投资集合资金信托计划	11164602.0	1.02
0	002770.SZ	5	北京财智联合理财顾问有限公司-财智多策略成长一期基金	5028868.0	0.46
0	002770.SZ	6	张清海	4628400.0	0.42
0	002770.SZ	7	高明	2691200.0	0.25
0	002770.SZ	8	王延春	2157500.0	0.2
0	002770.SZ	9	崔嘉龙	2141300.0	0.2
0	002771.SZ	0	王国红	30626396.0	14.59
0	002771.SZ	1	苏州隆越控股有限公司	24720000.0	11.78
0	002771.SZ	2	胡小周	20072710.0	9.56
0	002771.SZ	3	马亚	9185064.0	4.38
0	002771.SZ	4	陈瑞良	8192444.0	3.9
0	002771.SZ	5	吴岚	6156032.0	2.93
0	002771.SZ	6	李拥军	4221702.0	2.01
0	002771.SZ	7	王君正	2060000.0	0.98
0	002771.SZ	8	杨波	1842644.0	0.88
0	002771.SZ	9	肖云	964609.0	0.46
0	002772.SZ	0	陶军	110136094.0	29.95
0	002772.SZ	1	田德	31132277.0	8.47
0	002772.SZ	2	长城国融投资管理有限公司	7190476.0	1.96
0	002772.SZ	3	安徽中安资本投资基金有限公司	6190476.0	1.68
0	002772.SZ	4	甘肃资产管理有限公司	5523809.0	1.5
0	002772.SZ	5	袁斌	3363946.0	0.91
0	002772.SZ	6	刘亮	2645715.0	0.72
0	002772.SZ	7	雷小刚	2564712.0	0.7
0	002772.SZ	8	安徽省铁路发展基金股份有限公司	2302383.0	0.63
0	002772.SZ	9	陈舜臣	1558797.0	0.42
0	002773.SZ	0	成都康弘科技实业(集团)有限公司	292014900.0	33.35
0	002773.SZ	1	柯尊洪	225299818.0	25.73
0	002773.SZ	2	柯潇	71760000.0	8.2
0	002773.SZ	3	龚静	34179609.0	3.9
0	002773.SZ	4	赵兴平	12220293.0	1.4
0	002773.SZ	5	中国建设银行股份有限公司-兴全社会责任混合型证券投资基金	12200062.0	1.39
0	002773.SZ	6	钟建荣	10579479.0	1.21
0	002773.SZ	7	兴业银行股份有限公司-兴全新视野灵活配置定期开放混合型发起式证券投资基金	10066294.0	1.15
0	002773.SZ	8	钟建军	8899988.0	1.02
0	002773.SZ	9	兴业全球基金-兴业银行-兴全-股票红利特定多客户资产管理计划	7474532.0	0.85
0	002774.SZ	0	东莞市快意股权投资有限公司	151330520.0	44.33
0	002774.SZ	1	罗爱文	59429655.0	17.41
0	002774.SZ	2	罗爱明	16322078.0	4.78
0	002774.SZ	3	东莞市合生股权投资合伙企业(有限合伙)	15500000.0	4.54
0	002774.SZ	4	罗爱武	4237255.0	1.24
0	002774.SZ	5	白植平	2396800.0	0.7
0	002774.SZ	6	陈玉萍	708000.0	0.21
0	002774.SZ	7	李京生	521500.0	0.15
0	002774.SZ	8	北京睿策投资管理有限公司-睿策多策略一期私募基金	443700.0	0.13
