uid	startnode	endnode	reportdate	order	ratio
6b446d54551f40868f28357ec0abe4c9	e936f7a3649a7f6536bbb99b8f3f2b99	71fa3bc6910b05189c6482c56de71969	2019.0	4.0	3.18
6c8bc65f6f284ed99d8ef288197a27e1	eac4fc9da06321d13754f36fc881404b	9fedfdc8104bb6532ae0c10891198c8c	2019.0	4.0	3.66
cbaee30a6e0a465fa3d5601df3fe343c	ed22a3cd9d322354f3cf2629a20c3809	1b1108cf96a976e50e0259ab581923ba	2019.0	3.0	3.52
4e919eda03314bcb9cfab84d7524756b	f2c0bda7cfd5c99592e89b941d33839c	9ad71b6838f9da0d5b49e63f4eb30a18	2019.0	1.0	13.48
593edca2813f4a8eb6fc2a7918be0282	fd1e609331a2004c1bd035b023dc28f9	7d57dd5ab61cd45253e608a16c1d6dee	2019.0	3.0	1.81
66764a1d777d4b419d9527d102be29d9	fe9afe6a5d2739b814ea2d7b259286e4	8ae21fb5f1dd4b13a315f28acb2cc715	2019.0	3.0	14.44
883d01afe31847f5b1ac08551e41ec2c	0548aafe9a82046e1147663471460e9f	d56d30523c2e1a084f79707c089cdbb5	2019.0	4.0	2.47
749e31394efd4b40a410202dc389d69b	06595d7fc1f92ff386cdabd6360029c3	5050f1f042a4cb9035b7f50e112d8f74	2019.0	4.0	2.84
cc66fcebd22e4f50abd995c5f59ed152	08967c85f293e68f8fbce82a4d47312b	b47cfbbdef4046fb424f5c68d0fbdfee	2019.0	5.0	2.07
81bb9a111f604065a75ecc9c4f3e91bf	0e667d895d6e7fd17ec8c06d7c3b5a95	ae0e67b6d7404a8d67f69e7ca795c4c4	2019.0	4.0	4.66
00fe60e3103e480496f3d23431ca454b	0f95896568aea950a8038c611a2d6108	72e7290123e50535e035e954f2c7b955	2018.0	4.0	4.68
91171552fd4f46cda7c94c15c16e1ecf	147429faf6adf5dc5aaf53f08333eddd	390ae66e5a78e43e6bd2b7e1ab21e6d0	2019.0	5.0	2.74
d8b76626d4e340daa7fa95512f8865dd	23d0943a70d2034f5e6bcd17c3fae190	090bb8df376ff8f67014c17a0a18437c	2019.0	4.0	0.85
5b66d8127b3d420187299dc001b69f93	25a85d739dfd45e829c056c461ce70a6	c0c829b30931f7fe054e1f56c1141e30	2019.0	3.0	2.55
4f37758c6d1543c3b28bb37ab9ef2755	272db98faa6ef3ba711baceaea35a553	e039cb3bf77f79c1a172d4a18b6c3bc3	2019.0	1.0	13.23
a60821562f3a431dac97ad2f8850492c	27973bc72c8c9d8b3fd4a8497f808132	892f5b7699947a9854dafce956c24eb8	2019.0	4.0	3.81
c121c7a64325483e907fe0469962301a	2803c34b22f4a7507108cb2d0f53e943	c036f8cd44e7294de3563cddcde3833d	2019.0	2.0	3.64
7d6e5895439e4b56b7d2ed80accd3b4d	2a70c449e7f5d372efd32f7b712119d5	f0ed15215f90c54f7017de57530cee99	2017.0	4.0	7.61
ca982043fff04e20b74c77bdf1dddaee	3301602a5e38da906d26155ad1fbaefe	a1b4d6483b0a89354fc77f2539f9362c	2019.0	5.0	3.68
4235cd718feb42cb9bae93f2a2a73540	45c8e1f073265507a03a37415403edb1	25a884d70079353693d36190dbe31f7a	2017.0	3.0	8.36
0da4165dd3db4c94b271306a6007cb43	4628e05ddf176bfeeea7d9c9ad21384d	df3f5c1b3234dbec1f4b59e3c7988ae3	2019.0	3.0	2.02
fa1f6d8b4acf4190a33b080b5c236172	491714dd65b958234ef9b6c6be65df9c	d423be4196349360f9812ec15bd1d13e	2019.0	2.0	4.64
d54f6c27660447ecb9ab722482e2ad2d	4b99c63ede90969db1b65d6bba10a242	b608063ff3bb8a903d8aaf81c636c0ca	2019.0	3.0	2.24
09711903b9294e7c970809cc627137dd	52c1517e21478147f5a3e0da1f8bb033	4b1bf8cb9dd798d871e82b5cebc1777b	2019.0	3.0	1.73
5c2a067957fe44a0960dd0ee57bf96e1	63f2cdc726375234fb36f59e4e743755	a5aeb0ee9008d502644d2d6ce6e4d3c2	2017.0	1.0	20.61
29405ebe8c364b26aee47a045f1312da	6e65badd5d841fcc5901bb0b999b9caa	fc21168d76ec1b699451b027a9e25b35	2019.0	3.0	10.38
b5fbde3175cd402f994e400cb9a6f56c	7f07f6358517e1014b4cd510a0ad4a2d	96f2144c2bf59cdea9946946c12a7ba0	2019.0	1.0	15.37
dbd4b035205847d5bef775c5c23a6024	8e32dd7d3a79f028adb605f02b46214f	853e74c00f818dcf338d01513462a0c9	2019.0	1.0	45.82
3a6cfbd2e5e441e2aa1feaaac50dbe31	95009efa9c3a6294e7e6b4fc88006e4a	62eae9c3b2b55f0fcc741e5c2349180b	2019.0	4.0	2.18
148dc30367834e02b236348bbd380cef	984c8f7815f65dd48c91b135f997d25c	0056038951500c240a25f8940a125c80	2019.0	4.0	4.44
b427efb93f4e4823ba517c682fba865b	9fe6de30f60125a7e1ff2f6d0166e4ef	5997c331ca489f686ac8b34e824f67ae	2019.0	2.0	2.94
c61f55d734144085898d869cdbbe4e77	a3418e6f0da37676562be9c40b0777d3	e04be7e30b6602f5b5935f887cad9cdf	2019.0	4.0	3.25
41264810d5714875983eb999312a1e2e	a38448af14560aa6911f35fd3fbf5a99	a1160cb7a5f8d2dfaa6760cc5719c69a	2019.0	2.0	12.59
14eb89050e5e4d98b4b0760b3c1610a9	a82d203f7f0f144ce9b6de69055fcd31	ec60c7b99480383a01298bdd42c73294	2019.0	2.0	3.44
8983f7e2e0ae4f5d9c5073fbf7435bae	adc50a9a772f96f0fb3e84155464013d	08c7a942c7e067b2ae39ae490a27b62a	2019.0	4.0	6.93
e41d1d1a6c7b4d5580de0dc57504d839	bce868a67f638067b1a30721454a2ec4	71716540b732dd02a4d09a82f3afff7b	2019.0	3.0	14.59
1aee37dcaf114e7c9bc940301c81f803	cbcfb466bc773d507c18cdd333e52ed0	b740fb357c7fefe78a7816993557c00c	2019.0	3.0	4.3
67cf35258d36404dae6f5e9462529c17	cc9e647af01eb57ce5d0c745979d2002	8d8aff05ecfc5d84f7f483395baad0b3	2019.0	4.0	1.99
424a8dbb1bfd4af18d691c154a2ae442	da5c0f1051fc6fea32732bbfac4bbbb8	bb9956d4c4f8967cbd9f91b7b4bfc27a	2019.0	4.0	2.61
ae17eb5eedf144619abfe374c238b8f0	df4e9c88623187dfc775a75dacbf1f44	37de77886f84f2e1cff9ba9c4e8c0515	2017.0	1.0	23.3
52d85c5c645c4094a95239a64b9bb96c	e0ac233ade570852cabdc2833990a06e	d56d30523c2e1a084f79707c089cdbb5	2019.0	5.0	2.32
70975628e6c54598b90c563eddaa9239	e5f81953788d304d4f07bdd646ee0524	05df2716000f694a2764e405de3790f8	2019.0	4.0	3.98
e0a0ef18bc8146f5ad92afe9e1b57f3f	eb78b27ac300b0bb0f2dc2fb723c02eb	a23d71cfa1c97bf279dd3a6e1dd88750	2018.0	4.0	6.2
170750dbe4b547b3945bc65206a85697	ec805e77ae3fca2117cce4ccfe954d91	4030681f22699f30d875997ac696c8a4	2019.0	3.0	7.98
f1aab65d25e74c919282ae630cb001b9	f2b20408e00eb17e396ceaaca36ebd58	693c62e3e32d2c912eb5cecce2de7a59	2019.0	3.0	2.78
90617486bbc742f583f85485ee64ed71	f5d6b14ce316367ffcebf8c935c0128f	2af1a399ac187563a623c76f152d006c	2019.0	5.0	5.91
252beb2a064a42cd955803e836a59350	058a9d13e8296f860373d53b20e1dfdd	dae95fb0e41687d1bf9e059ae1eb51d1	2019.0	1.0	6.61
3f82a3b44c51494cb9f85c6fbb0cd161	1ad26cac85510a5b0a9ac008d5ae6421	1bf7dd5de751f029111b1c86348a1596	2018.0	3.0	""
f8d2b27cddb14ea6bfe93587ad70e49b	2030063cd3a045398923fa8fc2ad888c	8ae64524bdb18a1a48711de440fc278d	2019.0	3.0	3.82
880134a083e74968b872c5358a34b9e1	20f4183a12b11271e60817890ae872b0	693b853ce0bb195fefef94d16a317d2b	2019.0	3.0	4.15
2b6e4dfe20734f21ab786c464da31513	2457a9fe722522156886c54ebae828fd	928a201271cbe56f92063ec631669631	2019.0	2.0	13.8
c2514cbfed0f4bf98bbbdcc1c8fa8207	2b0bf9075cd48ee0e4b1f4a535583ed4	e8b850bdcb9f731fa8546b7fac22a029	2019.0	4.0	1.27
3e2e2ad01dfa4a91adccbd94cb820870	2c0741c7b9bbd6b4f1b796fe6c87206c	4a36642932ecefb030bc7dee9d6f35ac	2019.0	1.0	10.31
755c0031c5cb42999ada6466f9f1f91e	2d8683aff6c30b27e82c70d42f840a3d	4828f03c51450f4c83044b990b60deae	2019.0	4.0	3.46
4185d1abc26e4a0abfd19da088c29da8	2d998b27cf26ec1033b6d5fa77738473	4ebc39a56ddd23d01242fdd647d670e3	2019.0	5.0	5.26
1c3863a537524b059e7308236507c0a1	2e89af4f705ec0d279aeb1f2228d2686	b95986f7767585aa319ba7396a76bf88	2019.0	3.0	9
e912d22d689f4c7eb7f6247d32f11f3c	30e26d932383d42ba24da55b0f23dcdf	d2069c8770d78b9123d7bf0de74196a6	2017.0	2.0	5.19
02cad51b2f55408392f74b7d0f1428a6	38683933cc94bef4ec503bcd203048e6	0aced47da174c7f28de7ec3a65bdb358	2018.0	5.0	3.39
c5cf42fb221f4e509f98e776953229e5	3d5db99e2de21bcb71405e02a4681c1f	97aa73666f7d6229d905a91f5adfc031	2018.0	5.0	0.28
9146be782ffd44bfae92d8567774fc3e	3e1b38ede56263711b2934beab54c3f4	92d2e6143aac4faa04b0122d75004782	2019.0	1.0	24.21
71760673f4fc4d5c90fe63b83c779ee0	3f5cc310af94dcd10703a8c7ffc5f303	ff00e9f0ae9e7df9813a19aae10f17ed	2017.0	5.0	5.56
a438fb995b33400abea2fb9da77ea30e	46a07413086afc371fe0d6da554a9f04	d4d5c052d713fe3289eb5a53b7b8eeb0	2019.0	4.0	5.6
a70a118f315b42dface7325f117ae02d	4c3d0dd75e7fa44dad88ca13d84707d2	67457d217e311af3fec5934464c83852	2019.0	2.0	13.54
867c8ccd841040f297dfa98ae8e33827	536c7aa38f89c04392c8bc5c41375c3e	95b0ed1f80f430f73c871f9a26dfa27a	2019.0	5.0	2.83
f9f60b08854941cbb029bc97357bb410	54f25709411ffa0cae669beaf49f78c0	9f94852fb58bff66c07a7c3035826ff3	2019.0	3.0	7.87
693ef5cbb6334867a8fc9f4ed660e1da	58ffe38e4e665e8a1d5dd6655e649e51	f046b70c6bb548b39d8d94eb972dfe09	2019.0	4.0	1.44
917dc56e211d470582364d42b57583b8	5ad7ca3e78990ea78b068f1251b3fa41	98cced85fdcbc55ea24ab255331de912	2019.0	1.0	10.97
105541f5ef7143ccb356bbff0a31e20f	632e9e455e80721602744bf63be8b034	545ea55783023853aadda320daab1fdd	2019.0	1.0	29.94
9e0b9c3e0daa4b859c4fba6473908a9f	672ce967b6d40370c2ef2160e5b68643	8e29e54ff2065732a398dd97e663115e	2019.0	3.0	2.02
edc56026c2d747148b3615bc61c02791	6f8930f00ad70aa3c262da523bd69c35	815e5b680e49184922e1e93088a1d60d	2019.0	2.0	14.22
6ddf36ba5d1e4aad970517c74b94558f	72e5535a2392a45504963c90cc127570	2a9bcfba44f25783f77391965cbbbeee	2019.0	4.0	3.4
b7b329222407451b887a428257205913	81c36ddac376c7d4d61546593dfe276e	c0babbec3bbfc58ffaea51684b2e9dd0	2018.0	3.0	5.45
b11b1e7ea42d4474bee9cde54c62bee3	8267e6a3822768d31df927132ce0a3c0	48b2fefc4b061f7a3249c5c41f98e327	2019.0	4.0	2.53
eccfcacbec76480f8d0d01c5124e578d	85f336d945e3b2c2d235b939c6baf91b	b6268b832079ee101a9470dbbdf37c1f	2019.0	3.0	3.24
f77236fdefee430287ebaa1aecf76799	88c22fc466d71926b4c5960290251ec7	1c4c008bae8a9a951be1c829ae34d24e	2017.0	1.0	29.54
944768c7cac942508ae77877aa4ca176	8afe0ce9685ed8e190ca448eaacad807	2ca8ec1b1c56c8a8818d6b856cebf1f2	2019.0	3.0	8.62
0586280669694ade911c79441f210cbc	8c711ccd2d16c5ac4956bd9273c5d87c	b2e2fc9bd7884361f649f598c3b2ba05	2019.0	1.0	17.24
3a3005917c0a40bab935eaac5bba9893	8e983de594665f48deccc4fe4a0fd86d	db08a216ba52f4ac1496b65f55b56989	2019.0	3.0	5.78
22e0874ad1d640568435d3274b224ce1	9159ca0f3f1991c62d8f597d7ae6f6e7	8eddafb640517b26a1e0bc3be524e507	2019.0	1.0	7.76
04ca2d54a41b48deaaced1ef5b54d1b5	973ae2f11b707f3d57e13547bf31326e	0ef7f99f113c159065fd3f923946ee95	2019.0	5.0	1.78
e56df2ddd9b24190baed4be7ca11fc35	989f09e60ea9abe39fe4f68c2e000458	2a492b04a3183f5931e4b3a2d68cf61a	2019.0	4.0	3.27
3cb588c34f6d4e65958c1e2d6209e30e	997f2179655c084e883c25d5a46b8ed0	f2c16a4515bcb85434a609f1b8e0265b	2019.0	4.0	3.2
cd63c70dcce64854bc167a52c7cfb2ca	a604c0ac0bf746ed81f600c4d37496ab	bca4d565e78e3c1691b73e4b6f6ab690	2019.0	3.0	6.68
0cb0a809e4064e4f956bed08741256df	b5d9f76363df16e3ca7c4768ca404256	84526850a00f8eb88a44e1f0ac8fea5e	2019.0	3.0	7.3
6db8f86aec9b4f49a04bdd29d341c364	cb88b3e96cf9a710eaec28393cf76875	00b15fb0082edd03ffd18d1eef5de2c3	2017.0	4.0	4.58
15bb73ba823f48d182fdc2aaee30a481	cd422900908e2ca5fde143a00b9540f2	e766d9e74c1d86617525eca0d45dbc97	2019.0	4.0	6.21
215359fe85034ebe876e6b7ac55b02b5	e11ab3d417605ab48db615c338d65392	c51a0de50cf0d6b3e58ffd6bb00ab33d	2019.0	5.0	1.31
c120532f9e754b92a0ffdcaac5d997f0	ebace542bcc1100e1ba4388741483159	77de0145db5259b99a00f0e9e70a17c9	2017.0	3.0	0.56
d6c558981c784f00b73421246bc9142c	f40786b8442fb1bfbcc8b2cd3f1f0150	087b6d195131c7909ff6eb50e7ceb864	2019.0	2.0	33.91
08b4558db8324f69a0c48723f5272c16	f5ffced1aaf9d01d6d980610d9c8042a	b8857b4d71525ba92b13fbe74de7dc86	2018.0	2.0	3.05
1d2f995bc43a40d8b8e298b8ad6079ce	fd0c60782bca5b70cf287ef7426ee7fa	7da140fc1ea15ae6ecf96f84fcb7313f	2019.0	4.0	7.03
519683db4e414b14afb6a861a06e8a78	fe7be2b5693dc2d6cb3a9a68ca341d17	b6afc782d8b36a4c30a4174ef576a862	2019.0	4.0	2.8
df3b2332f6104c0fa3e9a503f964e399	fff367eb511a107e7ae35172e1029b17	ad499f741b6d132ef547e8216ecaed1d	2019.0	2.0	3.46
910a79dd08644e588011b0e7ce217515	01a8605f0cdcea5ec844312a307b4fc2	30edcf7c115a86a87712df7615fb31e1	2019.0	1.0	2.01
d6965061316a4a4b9640ce4c163a225b	026fc71af2cd2f14e1797e4087095e6f	5158ff9e7613f3a364c33a8a8222ea53	2018.0	3.0	6.36
907cc988e0564eaeb0e0264c7a0dde78	0fecc67b41f7e572f6209f22562b4bea	88c92b5be214791fe62dcb9d8cf57217	2019.0	1.0	5.05
456a1b65f4474f9c8667d89b96f49991	1adea84209a01e93db26805e2c71d9d3	790359c2bca297f11b0232dc201ec8e3	2017.0	2.0	16.46
ef964f4126e04a6f94d81a49e5ecf630	1baa5b095a7e96d2249a10c3d65d0eca	514a2ff7ed1f702ed80f55e4800434e6	2019.0	3.0	2.47
a0a6eba4ebb6426998227a0394e678d2	1e227b2d952a8b63251d15ce52534c2f	92d2570842d1fd8edb90ab03dee9f20c	2018.0	5.0	5.19
b0d354e0468d4a6e89b86944410c7ee0	2309732ec07e289668863b085ecb6ea9	48b2fefc4b061f7a3249c5c41f98e327	2019.0	5.0	1.98
4c4a1c6aee3c4788bd24534d8a30fb9e	2a0b19898cfe85982156ab8eade6a492	dbe298a4f265a5c99ded76194c8d01d1	2019.0	1.0	3.95
feed417d56dc4b8e9374f8d55186b002	2b5d31ebaf0f44b2346b49ed30e564bd	a092e1661f9258f9cc37acceaaa283d7	2019.0	4.0	4.99
f9ed5b3bf3b44039b110fea42e2feb50	31c1f4fd699d27960a7e520addcca981	453609aefeadc7560d3fd86e6cbc0a33	2018.0	5.0	5.68
8cccd8707419473a91cd3b5eabf991ac	358a3f0237aa07a48a741ae3020268ee	86573ca02363a6ae8de733b485d240f4	2019.0	5.0	7.93
d7e16a47ea90446e979ff9140a2833fe	3cfbf4b21383e10a0716c60adab4c601	164ebe5d6b512db264b8acbae493ccf6	2019.0	1.0	2.09
e72627b374e34d5c9edb57912f60eb14	3efe7440fbe613ee7560822b28abc575	3170ae9ce52893335dd26a9a1882d1b4	2019.0	2.0	6.02
38d240ae77694867a1aa9b842d5c2d40	41310f30ac145d06693d535bdf7e607c	ce2357373a0b707ceb7c9f3402c16db9	2019.0	3.0	6.24
52a661b881974f0baa49280d0cebc3a6	45763f97cca6c27478e7f5837816d004	3ef4e54e292ff44345c96b1f4eac6b9a	2019.0	4.0	2.63
95a4f7f8edd24410ac65b101bfe86170	486ade28cca55b5146d0b2377dadfe68	707c6967780d89a313ac49bb6285ed32	2019.0	2.0	7.05
ad5ae33e7a6b4cc68a1c32912bae2e15	4bec26c410901012823f25b0bf9fdaa6	7587b37009562793c6f1876c99cf42ea	2019.0	2.0	""
50b28c973f6d45929b4923bb16c7d920	4c1fcc5cfd1c83a009bab75f4544e9be	96483561888e89759673b7619359d46d	2018.0	4.0	5.81
ded52b2e654a4a409d2974d0245a1a51	585fcce5b6a9b93b0086c03b730536ff	8d86c6ec2bc301cbbca4c3686efc2e94	2019.0	1.0	5.28
0fe2b9f6f3214fee9345e2e75c62e3ac	59ba056425dcc657152e6f04751ce9be	aaf1f7a229c24600f3a473aac81e8019	2019.0	5.0	4.73
bc2a510defa248199358df88fbba0457	5a062384968f7ad150a5264d14d4799e	c2152e41ee55df5f42aef5ca20cd3f04	2019.0	3.0	6.3
84c6154e41574bda862c0565320f732a	5a894368718fa6e370b8e3412d51165e	8d44d947d928f6c3ffeaedfaab09fded	2019.0	3.0	4.52
15c63a9c925e483c9cd435ac4910db75	6a00d51e91e0c2377341ca377bb8938a	df36f6c9b78f50cc8581638df9fbe4b8	2019.0	2.0	1.46
a3cb421e74b04991a6b34be9b139f389	6b37a0c22d79da15b917d6dde2ae4595	131af167db27224791f6b868783e184c	2019.0	2.0	9.28
8fa505e6dc9041f9bec2bfe16bf2f40e	731ae20196827adb97c00f537e454519	c55d5a1a5fa075fcfbd33455f3ee2779	2017.0	5.0	5.86
30185e877826418baa2d5e2d565df914	75922be79c6a8e37d7170d41bcd3b309	da7e55d75fdfc60fd9e3f34b2d4f4f5e	2019.0	1.0	32.75
61cea282213d436d891473d4beb65a06	86fa8740044fbe929213edf58b73dcc0	e913c5e65e33d7c42c5775e8e0a2d842	2019.0	4.0	0.25
41ece22bbbca4d27a5efd08253badd4f	87816af6073a06ef0ec58e3807106266	d6f48d93147ae40fbd5e04f56a33e4ab	2018.0	4.0	2.29
3b4e38e88e194be6b596fcf59b2b52c3	88b22c4c30f2eb43e91c1867af400744	0cbf1e7e7e776bdeb07deb6eb8fb7559	2019.0	2.0	5.13
3bf54c0357564f4c96d33d232506093d	8a2fc20aed8b62d21c6cd3d50222f8a9	f5d23777221d646e33a25c316edd1c33	2019.0	4.0	5.98
9b09bb6b6a9049eca770e84962c33862	8fb8d7a06d7f0d99a3b408b9dcf4f97f	b6afc782d8b36a4c30a4174ef576a862	2017.0	3.0	4.85
8a2d097eeb2b47869d2c8a0199d729a9	96a5afb79d409c81962725d68b1fc357	cbf39fda00be87f3cb6904f962d914a3	2019.0	1.0	4.85
14a1657830b847828701e0ed234b94ac	9f03985a5419f34966eb9eef29d08da4	a0d9a54e40d34b52477f844a46fc7f7f	2019.0	5.0	1.36
d0d0533cc151498b903a5dbf5f0acf7c	a01753daa273e6d547b6e7f531bf7764	11a38eb8a8d283c5a711470b577de358	2019.0	4.0	4.43
37355b122b134e8fa2a34d40bad24778	ac6fa1e0233545b971b85dcced7cbd9c	263d5fe9676d8b4e62d79c408100711d	2019.0	1.0	12.86
8e925c7fe18a44bc9afadda47a43eb26	b62ccf992228275125d92f5c0d7195f7	ddeb61ded843cb77ed5fe029ed3aeae6	2019.0	4.0	2.93
de4ce5aa102c4e46968e7b287adf99f9	ba781ce40b0b073fa9ca58c79a6e8888	81c8ee4934d23338d85937601e369f92	2019.0	3.0	1.33
7f8282be2fd84cc98c60a0805589ce71	bc0488eee46f9c2f3d5c8edad42c6b14	d82b75b2eef0c82c45948decdcee03f8	2019.0	4.0	2.8
75e18ab4d4704b5dbddca70f48342431	bf3c01ca6f3821d65e4f186f6d54e1d2	d3dab6334b03f468b3204b09fca05720	2019.0	5.0	3.02
f66bfd9b61844b50972362c8aab37cbf	c33f81a860e40a18496814a4bd9181ea	c36a0585a4b089be333c484a0533f8ca	2018.0	4.0	2.69
36bfa2f250994313b4ab64c5be265e63	c5c27fcceb56ea1e02f3d9b4b6ebd986	c2d4ed79905e9c08bdfef1352dbed20e	2019.0	5.0	3.07
f12dd6a434564e50997e3cb4387e9b0a	c952683f1a02ea470c1d9836825cd339	eac33b0e569d849e7c64de4f1f16e1d9	2019.0	2.0	7
af5afc486bde41d68aa7882f75892dcb	d1f2d3df2addc8634f7f7d39284d446f	b1a7233b9e7be72022d7191afd821bc2	2017.0	3.0	2.99
e65b7ec5be594db59a5768d1e54d3bdf	d8fca022007fd778589c97c9ea993d73	26356c4f1e167ed39e3c37add490e62f	2019.0	1.0	16.14
70722aa663794b4a968dbd15fd13e829	e52769444e30bdeaa91f3de31cd70d71	50ba98d805f23c00e6c4e0a4dd76f1a4	2019.0	3.0	4.91
c0877ad4fc8c48fba7ff4b498b6b90d9	f192e7ec7fdf8877306c6ef24289db80	a48ec3f095732c65439633c807a70450	2019.0	5.0	2.02
f2a6ff1895e14681a97095f5cfe05ab9	ff39c3c680b0d4a890d29d38ebe36676	9815601661b146a927f139e1aad1ee70	2017.0	4.0	3.85
2a663c8cf47f4680b94bfacf2e2de5e6	001fdf08630e0e28653708f19ad37a7b	a7a8ec71fa110bf69f46b15187fd0163	2019.0	5.0	5.72
7d867b213b884a85b64d64f128811d72	015da720dacf9992dca77ed94bde1569	c2e042ccb6168b0faef3747fd21076ca	2019.0	1.0	""
aa667e50337e45a394a571bb2932497d	09b21a2f5dff1130e4a84ed13e0b8731	cbbd8a1ba5a09395de4d1655a426d87d	2019.0	5.0	1.79
272ed3fe40934eddb2031736dfe21e0c	10dabd0a21794b8cb4f896adde2cf6ad	058a4f934a40c5af32c1d7e2ddd9cbf1	2019.0	4.0	5.57
39e131377b30487684a4d42a7c71bfe9	203ca2de792bb6914bba81c55ecfb976	77589d8b0dc210edb0afda65f9397239	2019.0	4.0	2.43
531a6ca8240041d1950070cb3d311053	2834e6104719ea70eca001bac9397181	a7c2b943de3b719f73a2e3aeb5fba019	2019.0	5.0	4.21
fb143706b49044d4aaa2bf014f899366	2e648eab7ef6fbdcab1166bada304390	ed4234f1b25e97f9da49f591bee79bfb	2019.0	1.0	7.29
40646fdfb98644069109a3f2a851aadb	30548828f332f0d1db045c6ba5116e3c	5de5d7514d2441a643386d2ea85da651	2019.0	4.0	3.56
044aeb87f36e4385a82baf8cb2734472	32c7ecd31e16ea384735557772eae2ab	1919be4ddea852cdd7fc16c90f717ff6	2017.0	2.0	3.3
87ebef15288d4a58aa2e124878c03f66	35baec3d6d51031d701fe1264d14baae	b7c9ab3053c5c1ee4475fe8fadfdabb9	2018.0	4.0	3.59
0051dda906af4075bfefdd31e2cae0c4	38302b0a30dd97f57ece28807f1b0578	e8ad5e200f9fcc307708c8bc4f7c24f7	2019.0	4.0	7.94
7e9251a4bd674065919bce5e762f2b9f	41fa6a71b171d51e12896274bd0c8aa5	4c3e7eef0e0642a2ae8b766885f1af65	2019.0	1.0	21.51
6ac95875bf444532b25213e01b7c09fe	44e99f09c9abf5285a5421407f24d61d	3454b1b207a0acba5b6e1befb78f8ec2	2019.0	1.0	48.08
cc29dae9d5794f6f941711e5f15845c5	490d501a78583132685f659606965ed7	e566ff0bb9d70dfddb7bc130a6320164	2019.0	5.0	4.35
7b3e0a49057c4190a83516e96cd1f1b3	58ac8194a17cf3a944df576b3cf099ef	8c36721edcb74bb8092a49019b7dd3e4	2019.0	5.0	4.33
ac50354cc3164c8a8387ffa24ad3d86e	5b1173a5ca964afb7f36168f57f29fb3	c1b0f022870500cd3c3498f2d840cc46	2019.0	3.0	3.01
581dd1b25b834508af8392fd31e870ca	64b9c958226ff84566dbc45d7330b27a	613e2f43667852038e8160ea9eedad1f	2019.0	5.0	3.35
d7c81306f9d94f6fb01c2027fc0ca08f	6f2e5af445a35864d6a389c347661362	61ff60753a2010909a0ccf991bbb252f	2018.0	2.0	2.12
702f5bb161324159bc78b06fc603fd53	70538cd7cef3894a7ee81da14f75972a	30020114cf15f85ffac2e3744c57b747	2019.0	3.0	6.76
bc27e714f1e14a8a9ad556d0e3cd0a01	7872b71d2b43fe1d1d1d284265c5a905	525c27b17f473fedf1859da8cdb1f32f	2018.0	4.0	5.5
7e4dfda3dcc44aa9bf19d22289a9d4e9	79e6c020a284f0335c90bfaaa3eec6f3	398581f0605ea6c88212b172bea2a607	2019.0	4.0	1.77
784c9be8f4f845c09ea20c6746d76907	7fc6450ae4ec6e1e62475c57253fd544	f494c1171a2fd715881089d25c267e27	2019.0	2.0	3.36
a6976f8f1cc94d49bc3579eae7ab28cd	92ca5ff1646f407b1ed4a0511d5f2b70	ed99cf873b13c96e78362c349f16e7bf	2018.0	1.0	9.32
4476b6960fc24d27a406aa1c2d1b764e	975ad118b8dcb4f24fb8f59d53bfc04b	4d3b46b61cdcb14585de1d70b92886d6	2019.0	2.0	8.75
690cd5c6f6da494b96b1c9d9b620f5b6	aac51d26b1af1107a15a0043c2a08b4c	10ad14a758b9443f7dbd8300ee5da55f	2019.0	3.0	7.82
8604d765b7c14e1eb2613831191af8e7	b37957ac57a9d56c3175f23469e4a64c	f6ace166106fc889e80266e1388bda58	2017.0	5.0	4.66
eefbbbfc8d0747d48052e38050639dfc	b3d46a8566af111b90c31beaed759f19	284e86da56ffab6c1b728019a1cb71b3	2019.0	4.0	5.71
3d025305b63d4177aee9c6e132ecad7c	b5cbc1a4f571984605b18b63688e19b6	620a106a12da2b9b3030027161c12464	2019.0	2.0	2.95
d251c54c9822417a98f90ff650808b7a	b94758d71085ae6a8b0ca32392eaa4da	5381daca6d8f0c7d46f85b15479abf7e	2019.0	3.0	3.02
0bbb3eaf8046499ca36b054988ed6bea	bb4bdfdbde6238e88f29a74902d65aca	bff7a99f9e6cb62d920583d8ecfa5cbc	2018.0	5.0	2.8
631de76e9a3641038a456fb3f4398a89	bb5665bcb4fefcc7009742d92acaa559	ded3d6cd229b59359cc340173c22b516	2019.0	5.0	2.92
793d5a48a0924c26b8096166a088fa76	bff9a9ca1a3e2be924106f7ac625abb9	40937b94d7fdb94286aceaf8a4b957e1	2019.0	2.0	2.51
bfc04a5063034a91b405db64eb3a12ee	c408d2dba4c568280e470f0282b53931	c6b9a23bb5d2eb599be320a4b6a1e73f	2019.0	3.0	5.12
1fbb0b59ddec4c5c943514fad35f6dbc	c4f3850453ebc7c3b7c0c600b9ea454a	b330a07becfdd4276b4c012f25f4f4ed	2018.0	2.0	5.01
cb54e2c03b6b410dabbb083f1fc08ce3	c6d59afe95656c173a11066f9071828e	dd4376062d65349cb2cf44799be8b156	2019.0	4.0	4.73
a32fbed7517543bda2adc86b20c0963e	cc35cc4e86316113f928a339c2cd0405	b89321aac05cc3610eb61e6e0b1b470b	2019.0	2.0	""
