mc	gpdm	bgnd	order	bl
IntelSemiconductorLimited	000977.SZ	2019.0	1.0	37.53
PACIFIC  ENERGY  SWP  LTD  (FUEL CONSIGNMENT)	000506.SZ	2017.0	1.0	8.96
VALLOURECDEUTSCHLANDGmbH	601226.SH	2019.0	4.0	2.21
b	000953.SZ	2019.0	2.0	32.52
上海宇馨实业投资有限公司	300145.SZ	2017.0	4.0	3.02
上海尚欣服饰有限公司	603587.SH	2017.0	4.0	4.36
东莞市汉楚自动化科技有限公司	688022.SH	2017.0	2.0	5.74
东莞市汉楚自动化科技有限公司	688022.SH	2018.0	4.0	3.41
住商METALEX株式会社	300842.SZ	2017.0	4.0	12.35
兖矿海外能源发展有限公司	000409.SZ	2018.0	5.0	3.34
公司一	002462.SZ	2019.0	1.0	15.55
南京福尚特科技有限公司	300585.SZ	2018.0	1.0	5.47
台州市椒江强龙电机有限公司	002931.SZ	2017.0	5.0	3.76
台州骏马衣车有限公司	002021.SZ	2018.0	5.0	2.02
国网河南省电力公司郸城县供电公司	300829.SZ	2017.0	3.0	3.83
国网河南省电力公司郸城县供电公司	300829.SZ	2019.0	3.0	3.67
国网河南省电力公司郸城县供电公司	300829.SZ	2018.0	4.0	3.46
大连恒恩环保科技有限公司	000809.SZ	2017.0	4.0	3.5
大连金多利贸易有限公司	000603.SZ	2018.0	3.0	6.02
大连金多利贸易有限公司	000603.SZ	2019.0	3.0	7.6
宁乡县欢欢农业开发有限公司	000548.SZ	2017.0	3.0	4.42
宁乡县欢欢农业开发有限公司	000548.SZ	2019.0	3.0	5.51
山东高速信息工程有限公司	002373.SZ	2017.0	1.0	2.84
山西省焦炭集团益隆焦化股份有限公司	600740.SH	2019.0	5.0	1.19
常州市中大建设工程有限公司	601155.SH	2017.0	3.0	2.74
常州百士齐机械设备有限公司	603185.SH	2017.0	5.0	1.78
广东信宇科技股份有限公司	300081.SZ	2018.0	3.0	3.46
广州市沣毅展柜制作有限公司	603983.SH	2018.0	5.0	3.41
广州悦达劳务外包有限公司	300310.SZ	2019.0	5.0	2.9
广汉锦新科技有限公司	002978.SZ	2018.0	2.0	8.78
广汉锦新科技有限公司	002978.SZ	2019.0	2.0	9.07
广汉锦新科技有限公司	002978.SZ	2017.0	3.0	7.94
慈溪安鸿传动部件有限公司	603583.SH	2017.0	2.0	5.84
新疆天之泽化工有限公司	002941.SZ	2018.0	4.0	1.87
杭州中美华东制药有限公司	002390.SZ	2017.0	5.0	1.48
杭州中美华东制药有限公司	002390.SZ	2018.0	5.0	1.15
杭州中美华东制药有限公司	002390.SZ	2019.0	5.0	1.61
江苏中隆商祺国际贸易有限公司	002633.SZ	2019.0	3.0	4.87
沃尔沃汽车销售(上海)有限公司	600386.SH	2017.0	2.0	16.05
沃尔沃汽车销售(上海)有限公司	600386.SH	2018.0	2.0	11.71
沃尔沃汽车销售(上海)有限公司	600386.SH	2019.0	3.0	10.68
沈阳市新利兴有色合金有限公司	002848.SZ	2018.0	2.0	6.49
浙江天杭生物科技有限公司	300841.SZ	2019.0	3.0	14.13
海南省开源大数据科技有限公司	300253.SZ	2017.0	2.0	2.04
深圳创维数字技术股份有限公司	002238.SZ	2017.0	1.0	12.99
深圳创维数字技术股份有限公司	002238.SZ	2018.0	3.0	7.46
深圳市华之慧科技有限公司	002980.SZ	2017.0	1.0	12.75
漳州市雅度派克服饰有限公司	603555.SH	2019.0	1.0	8.19
珠海兴业新能源有限公司	300117.SZ	2017.0	5.0	1.88
百度(百度(中国)有限公司广州分公司,百度时代网络技术(北京)有限公司)	300338.SZ	2019.0	2.0	5.16
荆门市华正林贸易有限公司	002783.SZ	2019.0	1.0	18.03
荆门市华正林贸易有限公司	002783.SZ	2017.0	2.0	5.84
荆门市华正林贸易有限公司	002783.SZ	2018.0	2.0	10.01
赤峰艳泽机械设备有限公司	000780.SZ	2019.0	1.0	5.13
遂宁市鑫诚能源有限公司	002473.SZ	2019.0	2.0	9.56
遂宁市鑫诚能源有限公司	002473.SZ	2018.0	4.0	7.49
阿夫里坎托夫机器制造试验设计局股份公司OKBM	601985.SH	2018.0	2.0	""
青岛锌亿恒贸易有限公司	002359.SZ	2019.0	5.0	5.03
黑山双庆食品有限公司	000529.SZ	2019.0	4.0	2.02
齐鲁交通发展集团有限公公司	000498.SZ	2019.0	2.0	3.35
