mc	gpdm	bgnd	order	bl
AVNETTECHNOLOGYHONGKONGLIMITED	688169.SH	2018.0	5.0	2.89
CHI MEI Corporation(奇美实业股份有限公司)	603992.SH	2017.0	1.0	8.27
CHI MEI Corporation(奇美实业股份有限公司)	603992.SH	2018.0	1.0	7.07
GLENCORE	000923.SZ	2019.0	2.0	2.32
LOUIS DREYFUS COMPANY ASIA PTE.LTD.	300761.SZ	2017.0	3.0	4.14
上海申皓多媒体网络技术有限公司	300168.SZ	2017.0	1.0	2.56
上海申皓多媒体网络技术有限公司	300168.SZ	2019.0	2.0	2.83
上海秉垚网络信息服务有限公司	300773.SZ	2018.0	1.0	6.66
东营方圆有色金属有限公司	002498.SZ	2019.0	2.0	8.08
东营方圆有色金属有限公司	002498.SZ	2018.0	3.0	8.47
中国石化化工销售有限公司华南分公司	000637.SZ	2017.0	4.0	4.88
中国石化化工销售有限公司华南分公司	000637.SZ	2018.0	5.0	3.84
中国石化化工销售有限公司华南分公司	002959.SZ	2018.0	4.0	3.06
中国石化化工销售有限公司华南分公司	002959.SZ	2017.0	5.0	2.72
中国石油化工股份天然气华北天然气销售营业部	000407.SZ	2017.0	2.0	7.11
中国计量科学研究院	002967.SZ	2018.0	3.0	4.53
偃师中裕燃气有限公司	688357.SH	2019.0	1.0	8.95
偃师中裕燃气有限公司	688357.SH	2018.0	2.0	7.64
偃师中裕燃气有限公司	688357.SH	2017.0	4.0	7.73
公司四	002462.SZ	2019.0	4.0	1.64
包头市玺骏稀土有限责任公司	300748.SZ	2017.0	4.0	7.03
化工部长沙设计研究院	000792.SZ	2017.0	5.0	2.05
北京中成运达进出口贸易有限公司	002059.SZ	2019.0	5.0	2.02
北京永为科技发展有限责任公司	002972.SZ	2017.0	3.0	5.1
吉林板庙子矿业有限公司	002237.SZ	2017.0	3.0	2.85
国药集团山西有限公司	300158.SZ	2017.0	1.0	7.57
山东浩信浩德精密机械有限公司	000951.SZ	2017.0	5.0	0.85
山东胜宁电器有限公司	002242.SZ	2019.0	5.0	3.59
山东阳煤恒通化工股份有限公司	300801.SZ	2017.0	1.0	19.09
山东阳煤恒通化工股份有限公司	300801.SZ	2018.0	1.0	13.41
惠州市德赛电池有限公司	688169.SH	2019.0	4.0	5.38
新疆隽泰建设工程有限公司	002941.SZ	2018.0	1.0	2.51
新疆隽泰建设工程有限公司	002941.SZ	2019.0	1.0	3.92
江苏中广润新材料科技有限公司	002471.SZ	2018.0	4.0	5.57
江苏金坛第一建筑安装工程有限公司	300029.SZ	2019.0	4.0	0.66
江西江铃集团晶马汽车有限公司	600561.SH	2018.0	3.0	""
江西江铃集团晶马汽车有限公司	600561.SH	2017.0	5.0	""
江西江铃集团晶马汽车有限公司	600561.SH	2019.0	5.0	""
河津市浩晟煤业有限公司	000767.SZ	2019.0	3.0	2.29
深圳中联嘉德环境实业有限公司	300815.SZ	2017.0	5.0	3.93
深圳市鸿合创新信息技术有限责任公司	688168.SH	2017.0	5.0	4.63
益阳龙华	002943.SZ	2018.0	2.0	5.45
盐城市雷击环保科技有限公司	300120.SZ	2017.0	5.0	1.81
福建省宏军建设工程有限公司	603909.SH	2018.0	2.0	6.87
第2名	300673.SZ	2017.0	2.0	9.26
第2名	000045.SZ	2017.0	2.0	11.16
第2名	000045.SZ	2018.0	2.0	9.24
第2名	000045.SZ	2019.0	2.0	10.75
第2名	002782.SZ	2017.0	2.0	4.51
第2名	002782.SZ	2018.0	2.0	4.93
第2名	002782.SZ	2019.0	2.0	3.8
第2名	002759.SZ	2017.0	2.0	5.46
第2名	300123.SZ	2019.0	2.0	5.6
第2名	002629.SZ	2017.0	2.0	17.53
第2名	002093.SZ	2017.0	2.0	14.31
第2名	002093.SZ	2018.0	2.0	7.08
第2名	002341.SZ	2019.0	2.0	4.85
第2名	002922.SZ	2018.0	2.0	2.28
第2名	002848.SZ	2019.0	2.0	4.64
第2名	300098.SZ	2017.0	2.0	4.74
第2名	300435.SZ	2017.0	2.0	9.74
第2名	300410.SZ	2017.0	2.0	3.61
第2名	300410.SZ	2019.0	2.0	4.02
第2名	300289.SZ	2018.0	2.0	12.3
第2名	300289.SZ	2019.0	2.0	10.56
第2名	000718.SZ	2017.0	1.0	14.9
第2名	000718.SZ	2018.0	3.0	7.1
第一位	601558.SH	2018.0	1.0	6.16
第一位	601558.SH	2019.0	1.0	10.37
第一位	002363.SZ	2017.0	1.0	7.3
第一位	002363.SZ	2018.0	1.0	12.54
第一位	300279.SZ	2017.0	1.0	4.37
第一位	300279.SZ	2018.0	1.0	5.45
第一位	300279.SZ	2019.0	1.0	2.77
纳斯达克(The NASDAQ OMX Group,Inc)	688318.SH	2019.0	5.0	2.72
锦州宏源化工科技有限公司	000985.SZ	2019.0	5.0	0.18
龙岩安能燃气有限公司	688398.SH	2018.0	1.0	9.42
龙岩安能燃气有限公司	688398.SH	2017.0	3.0	8.24
