mc	gpdm	bgnd	order	bl
BRISEL SHPK	002738.SZ	2017.0	1.0	17.55
PRAXAIR SURFACE TECHNOLOGIES.INC.	688333.SH	2018.0	3.0	4.88
××新材料有限公司	300434.SZ	2018.0	2.0	3.59
上海复深蓝信息技术有限公司	300245.SZ	2017.0	1.0	13.68
上海安谱实验科技股份有限公司	002967.SZ	2017.0	2.0	""
上海安谱实验科技股份有限公司	002967.SZ	2018.0	2.0	""
上海宝开软件有限公司(ElectronicArtsInc.)	002261.SZ	2019.0	5.0	2.78
东莞市雅晨电子材料有限公司	688020.SH	2018.0	3.0	12.09
东莞市雅晨电子材料有限公司	688020.SH	2017.0	4.0	5.83
云南华固建设集团有限公司	002200.SZ	2017.0	2.0	7.71
佳杰科技(上海)有限公司北京分公司	300344.SZ	2018.0	5.0	3.74
冀中能源股份有限公司	000709.SZ	2019.0	4.0	1.34
内蒙古亿腾矿山建设工程西乌分公司	000975.SZ	2017.0	5.0	3.31
北京科达贸易有限公司	000547.SZ	2017.0	5.0	3.17
南京尤肯科技有限公司	002912.SZ	2017.0	4.0	5.15
南通丰汇建设有限公司	000035.SZ	2018.0	1.0	4.87
南通丰汇建设有限公司	000035.SZ	2019.0	1.0	4.71
南通丰汇建设有限公司	000035.SZ	2017.0	3.0	3.9
南通市财政局	000961.SZ	2017.0	3.0	4.49
合肥璨泽商贸有限公司	002586.SZ	2019.0	2.0	0.9
四川省天然气川东能源有限责任公司	000731.SZ	2017.0	2.0	10.77
四川省天然气川东能源有限责任公司	000731.SZ	2018.0	2.0	15.09
四川省天然气川东能源有限责任公司	000731.SZ	2019.0	2.0	19.74
国家能源投资集团有限责任公司及内部	300105.SZ	2018.0	3.0	2.89
国网江苏省电力公司江阴市供电公司	601199.SH	2017.0	1.0	19
国网江苏省电力公司江阴市供电公司	601199.SH	2018.0	2.0	18.65
国网河南博爱县供电公司	300109.SZ	2017.0	5.0	5.87
宁波经济技术开发区奇人经贸有限公司	300796.SZ	2019.0	2.0	16.92
宁波经济技术开发区奇人经贸有限公司	300796.SZ	2017.0	4.0	6.42
宁波经济技术开发区奇人经贸有限公司	300796.SZ	2018.0	4.0	5.24
峨眉山市宏兴贸易有限公司	600678.SH	2019.0	2.0	17.71
峨眉山市宏兴贸易有限公司	600678.SH	2018.0	5.0	8.11
广西九州通医药有限公司	600538.SH	2018.0	2.0	3.99
广西九州通医药有限公司	600538.SH	2017.0	5.0	3.74
慈溪市万能电子有限公司	603195.SH	2018.0	4.0	4.27
成都市惠荣机械有限责任公司	300780.SZ	2018.0	5.0	3.29
江苏华港燃气有限公司	688106.SH	2017.0	2.0	4.54
海南省第二建筑工程公司	000886.SZ	2017.0	3.0	9
深圳市华良创科技有限公司	000032.SZ	2017.0	1.0	10.6
深圳市宏业亿成科技有限公司	300807.SZ	2017.0	3.0	5.06
福建福船一帆新能源装备制造有限公司	000993.SZ	2017.0	3.0	4.74
福建福船一帆新能源装备制造有限公司	300712.SZ	2018.0	2.0	9.07
第五位	601558.SH	2018.0	5.0	4.45
第五位	601558.SH	2019.0	5.0	3.94
第五位	002363.SZ	2017.0	5.0	5.03
第五位	002363.SZ	2018.0	5.0	5.07
第五位	300279.SZ	2017.0	5.0	1.76
第五位	300279.SZ	2018.0	5.0	1.88
第五位	300279.SZ	2019.0	5.0	1.78
莘谷电子(上海)有限公司	688358.SH	2017.0	4.0	3.04
莘谷电子(上海)有限公司	688358.SH	2018.0	4.0	2.49
霍尔果斯艺能影视文化有限公司	000892.SZ	2017.0	2.0	5.76
