mc	gpdm	bgnd	order	bl
CELLULOSEELDORADOAUSTRIAGMBH	002521.SZ	2019.0	1.0	13.05
ECOM USA,LLC	601339.SH	2019.0	5.0	3.16
G&H Diversified	300164.SZ	2017.0	4.0	4.04
GEODYNAMICS	300164.SZ	2019.0	5.0	3.36
INEOS	688026.SH	2017.0	1.0	12.63
INEOS	688026.SH	2018.0	1.0	16.94
Thyssen	000697.SZ	2019.0	2.0	3.91
上海市计量测试技术研究院	002967.SZ	2017.0	5.0	3.54
上海建工一建集团有限公司	000042.SZ	2017.0	5.0	0.71
上海益醇化工有限公司	688366.SH	2019.0	5.0	2.95
上海综安金融信息服务有限公司	300380.SZ	2017.0	1.0	23.98
上海翀恒新能源科技有限公司	000622.SZ	2018.0	3.0	12.28
上海谨宝实业有限公司	300837.SZ	2017.0	1.0	14.51
上海谨宝实业有限公司	300837.SZ	2018.0	1.0	14.48
上海谨宝实业有限公司	300837.SZ	2019.0	1.0	19.95
中华棉花集团有限公司	000158.SZ	2018.0	4.0	3.87
中华棉花集团有限公司	002087.SZ	2017.0	3.0	5.36
中华棉花集团有限公司	002087.SZ	2019.0	3.0	4.3
中国电力工程顾问集团西北电力设计院有限公司	000983.SZ	2017.0	5.0	1.31
中国石油天然气股份有限公司	002554.SZ	2017.0	1.0	28.27
中国石油天然气股份有限公司	603353.SH	2019.0	4.0	11.07
中国石油天然气股份有限公司	603353.SH	2018.0	5.0	6.17
中国石油天然气股份有限公司	000792.SZ	2018.0	3.0	3.63
中国石油天然气股份有限公司	000985.SZ	2017.0	1.0	94.6
中国石油天然气股份有限公司	000985.SZ	2018.0	1.0	90.82
中国石油天然气股份有限公司	002357.SZ	2017.0	1.0	32.36
中国石油天然气股份有限公司	002357.SZ	2018.0	1.0	37.38
中国石油天然气股份有限公司	002357.SZ	2019.0	1.0	38.31
中国石油天然气股份有限公司	002524.SZ	2017.0	1.0	35.95
中国石油天然气股份有限公司	603279.SH	2018.0	2.0	8.44
北京传奇天地科技有限公司	300229.SZ	2019.0	5.0	5.73
北京传奇天地科技有限公司	002368.SZ	2019.0	2.0	3.85
北京比亚汽车零部件有限公司	002662.SZ	2017.0	5.0	1.42
华尔盛世(北京)科技有限公司	002359.SZ	2017.0	4.0	5.88
叶万兴	688196.SH	2017.0	1.0	8.22
叶万兴	688196.SH	2018.0	1.0	6.51
叶万兴	688196.SH	2019.0	1.0	5.62
哈尔滨工业大学环境股份有限公司北京分公司	688466.SH	2019.0	1.0	6
国家电网江苏省电力有限公司泰兴市供电分公司	300798.SZ	2019.0	4.0	3.2
山东新恒汇电子科技有限公司	688123.SH	2018.0	4.0	3.26
广州医药有限公司	002433.SZ	2017.0	1.0	8.94
广州医药有限公司	002433.SZ	2018.0	1.0	8.39
广州医药有限公司	002433.SZ	2019.0	1.0	8
广西祥盛木业有限责任公司	300749.SZ	2018.0	1.0	4.1
开滦(集团)有限责任公司	600997.SH	2017.0	3.0	11.63
开滦(集团)有限责任公司	600997.SH	2018.0	3.0	12.43
开滦(集团)有限责任公司	600997.SH	2019.0	3.0	14.46
斯凯瑞利(北京)科技有限公司	300552.SZ	2017.0	4.0	3.94
斯凯瑞利(北京)科技有限公司	300552.SZ	2018.0	4.0	5.04
武汉蓝星科技股份有限公司	002232.SZ	2018.0	3.0	5.15
江西宏宇能源发展有限公司	600397.SH	2018.0	3.0	7.82
江西宏宇能源发展有限公司	600397.SH	2019.0	4.0	4.7
江西宏宇能源发展有限公司	600397.SH	2017.0	5.0	3.25
沈阳机床(集团)有限责任公司	000410.SZ	2017.0	1.0	6.64
沈阳机床(集团)有限责任公司	000410.SZ	2018.0	1.0	16.62
河北麦森钛白粉有限公司	002521.SZ	2018.0	1.0	13.87
河北麦森钛白粉有限公司	002521.SZ	2019.0	3.0	9
深圳大阳铜材有限公司	300787.SZ	2017.0	5.0	2.63
深圳毅能达金融信息股份有限公司	300096.SZ	2019.0	4.0	3.1
