mc	gpdm	bgnd	order	bl
CELLULOSE ELDORADO AUSTRIA GMBH	002521.SZ	2018.0	2.0	10.62
Coles Supermarkets Australia Pty Ltd	603477.SH	2019.0	2.0	4.37
NOSS & MüLLER GMBH	300293.SZ	2017.0	3.0	1.63
上海多融科技发展有限公司	300168.SZ	2018.0	2.0	2.22
上海灵埔投资中心(有限合伙)	000638.SZ	2017.0	3.0	4.31
东莞市景驰实业有限公司	002965.SZ	2017.0	4.0	""
东莞市景驰实业有限公司	002965.SZ	2018.0	4.0	""
中国化学工程第九建设有限公司	688178.SH	2018.0	3.0	3.99
中国天津外轮代理有限公司	603967.SH	2017.0	5.0	2.67
中国天津外轮代理有限公司	603967.SH	2018.0	5.0	3.46
中国远洋海运集团有限公司	600026.SH	2017.0	1.0	26.74
中国远洋海运集团有限公司	600026.SH	2018.0	1.0	32.1
中国远洋海运集团有限公司	600026.SH	2019.0	1.0	40.45
俄罗斯林产商行	000638.SZ	2017.0	1.0	64.69
克拉玛依市锐博特石油科技有限责任公司	002828.SZ	2019.0	4.0	6.5
北京惠安劳务分包有限公司	002504.SZ	2018.0	2.0	4.85
北京搜狗信息服务有限公司	300229.SZ	2017.0	1.0	19.6
北京搜狗信息服务有限公司	300229.SZ	2018.0	1.0	26.87
北京搜狗信息服务有限公司	300229.SZ	2019.0	1.0	22.88
北京赛泰克生物科技有限公司	688520.SH	2018.0	4.0	5.67
北大荒粮食集团(海南)贸易有限公司	000735.SZ	2018.0	1.0	5.21
北大荒粮食集团(海南)贸易有限公司	000735.SZ	2017.0	5.0	2.99
华天科技(西安)有限公司	688099.SH	2017.0	3.0	1.67
华天科技(西安)有限公司	688099.SH	2018.0	5.0	1.9
唐山博聚建筑安装有限公司	000605.SZ	2017.0	4.0	3.9
喀什银松文化传媒有限公司	300781.SZ	2018.0	2.0	3.35
富雅投资	688363.SH	2017.0	1.0	10.79
山东华建铝业集团有限公司	300117.SZ	2017.0	1.0	21.97
山东华建铝业集团有限公司	300117.SZ	2018.0	1.0	21.74
山东华建铝业集团有限公司	300117.SZ	2019.0	1.0	14.61
常州杰特塑业有限公司	603179.SH	2019.0	1.0	""
常州杰特塑业有限公司	603179.SH	2017.0	2.0	""
常州杰特塑业有限公司	603179.SH	2018.0	2.0	""
广州晋东商贸有限公司	002509.SZ	2017.0	4.0	3.58
恒力石化(大连)炼化有限公司	000637.SZ	2019.0	5.0	4.58
新奥能源控股有限公司	002971.SZ	2017.0	4.0	8.02
新奥能源控股有限公司	002971.SZ	2018.0	5.0	6.57
新疆国合投资有限责任公司	000061.SZ	2017.0	2.0	1.97
昌吉金西域棉业有限公司玛纳斯县分公司	002087.SZ	2018.0	5.0	3.79
江苏申新工程有限公司	688466.SH	2019.0	3.0	4.04
浙商银行股份有限公司绍兴分行	002574.SZ	2018.0	3.0	3.79
浙商银行股份有限公司绍兴分行	002574.SZ	2017.0	5.0	2.36
浙江交通科技股份有限公司(浙江江山化工股份有限公司)	603192.SH	2017.0	5.0	6.27
珠海市龙晨科技有限公司	002975.SZ	2017.0	5.0	2.61
瑞韵达贸易(上海)有限公司	000026.SZ	2017.0	1.0	30.84
瑞韵达贸易(上海)有限公司	000026.SZ	2018.0	1.0	30.34
神思电子技术股份有限公司	002261.SZ	2018.0	5.0	1.72
福建天辰耀隆新材料有限公司	605166.SH	2018.0	3.0	8.65
福建天辰耀隆新材料有限公司	605166.SH	2019.0	3.0	14.89
福建天辰耀隆新材料有限公司	605166.SH	2017.0	4.0	6.34
福建天辰耀隆新材料有限公司	000782.SZ	2019.0	3.0	12.08
福建天辰耀隆新材料有限公司	000782.SZ	2018.0	4.0	6.99
福建省福州市长乐区国土资源局	000797.SZ	2018.0	1.0	19.12
联成化学科技股份有限公司	603221.SH	2017.0	4.0	6.87
联成化学科技股份有限公司	603221.SH	2018.0	4.0	7.16
联成化学科技股份有限公司	603221.SH	2019.0	4.0	5.99
郑州俱进热电能源有限公司	000544.SZ	2017.0	3.0	5.82
重庆中科云从科技有限公司	300089.SZ	2018.0	4.0	5.25
长沙市浩中传动设备有限公司	002943.SZ	2019.0	5.0	2.77
青海海西化工建材股份有限公司	600326.SH	2018.0	1.0	17.86
青海海西化工建材股份有限公司	600326.SH	2019.0	1.0	15.8
非尔非斯	300781.SZ	2017.0	2.0	2.96
韶关市海源锻压有限公司	600382.SH	2017.0	2.0	10.68
