mc	gpdm	bgnd	order	bl
AUSTROCEL HALLEIN GMBH	600409.SH	2018.0	4.0	2.09
Mechatronic Systems GmbH	603786.SH	2017.0	4.0	4.06
Persico 14410	300473.SZ	2017.0	4.0	2.31
КыргызжерНефтегаз ОсОО 大陆公司	000159.SZ	2017.0	4.0	4.22
上海申能燃料有限公司	000899.SZ	2017.0	4.0	6.08
东阳市华科机电有限公司	000795.SZ	2017.0	5.0	2.22
中国重汽集团	000951.SZ	2017.0	1.0	61.38
中国重汽集团	000951.SZ	2018.0	1.0	57.52
中国重汽集团	000951.SZ	2019.0	1.0	62.22
中国重汽集团	000039.SZ	2017.0	4.0	1.47
中国重汽集团	000039.SZ	2018.0	5.0	1.59
主要4	002294.SZ	2017.0	4.0	5.91
主要4	002294.SZ	2018.0	4.0	5.13
主要4	002294.SZ	2019.0	4.0	5.72
佛山市南海一三化学有限公司	688157.SH	2018.0	3.0	5.24
佛山市南海一三化学有限公司	688157.SH	2019.0	5.0	4.48
北京圣嘉宸科贸有限公司	688108.SH	2017.0	5.0	4.94
北京圣嘉宸科贸有限公司	688108.SH	2018.0	5.0	5.06
华港工业物品(香港)有限公司	002823.SZ	2017.0	5.0	2.59
四的	000707.SZ	2017.0	4.0	5.84
四的	000707.SZ	2018.0	4.0	4.58
四的	000707.SZ	2019.0	4.0	3.6
大华银行(中国)有限公司	002574.SZ	2019.0	5.0	1.33
宁波金田铜业(集团)股份有限公司	002473.SZ	2017.0	1.0	10.83
宁波金田铜业(集团)股份有限公司	002473.SZ	2018.0	3.0	8.42
宁波金田铜业(集团)股份有限公司	002473.SZ	2019.0	4.0	1.47
宁波金田铜业(集团)股份有限公司	603195.SH	2017.0	1.0	8.73
宁波金田铜业(集团)股份有限公司	603195.SH	2018.0	2.0	5.59
安徽水安建设集团股份有限公司	002208.SZ	2019.0	4.0	5.14
安徽水安建设集团股份有限公司	002208.SZ	2018.0	5.0	5.6
山西新泰钢铁有限公司	600408.SH	2017.0	1.0	49.24
山西新泰钢铁有限公司	600408.SH	2018.0	1.0	40.81
成都大邑汇辰玻璃压制厂	688300.SH	2018.0	1.0	8.27
成都大邑汇辰玻璃压制厂	688300.SH	2017.0	3.0	8.76
江阴恒通	300694.SZ	2017.0	4.0	5.33
江阴标榜汽车部件股份有限公司	300375.SZ	2019.0	1.0	7.44
洛玻集团洛阳龙昊玻璃有限公司	002613.SZ	2017.0	4.0	3.78
淄博市周村化学厂	002282.SZ	2018.0	1.0	5.41
潍柴动力股份有限公司(GY)	000923.SZ	2018.0	3.0	1
贝能国际	300822.SZ	2018.0	3.0	4.96
赛铭瑞汽车零部件(廊坊)有限公司	002048.SZ	2019.0	2.0	2.99
辽源市百康药业有限责任公司	002693.SZ	2019.0	1.0	13.86
青岛鼎信通讯股份有限公司	688100.SH	2017.0	1.0	5.36
青岛鼎信通讯股份有限公司	688100.SH	2018.0	3.0	3.7
青岛鼎信通讯股份有限公司	002857.SZ	2018.0	1.0	4.36
