uid	startnode	endnode	reportdate
b4ee6f3f74f54a9b87438cefbd8ba82e	e45072c42a6207d21e157041b386ff2c	e66cb4e935796f6bfd2c822230195d47	""
5602776040f64e4480a64cec9c0ddeda	0636ad3eee88dbf1515d1b7454561c52	8d42207678a9abaccff401a8a330fe09	""
209c683bba03442c9127a90a895c595e	149a5c963123f78c78ba4ca27d684423	2729a9cc3fd1cd09ab783038b0f387cd	""
7026bcd898cf40d8aeeb47d7c8f4daec	1d3f030e019c4c532cf73c1e483ea01c	1bda1cdda08086cf490d32b797b31d80	""
c8e60e93d1d34792bcfd159703c16c48	3c4c004f82eb0908eaf43f39a8b87b64	8d26e85700a8a652cbdb14bf278b3127	""
8641dc8d277f452aa7cf3ce4542dcd3d	3dcfa299a2412f38f7e0511137b64767	9c2356216274701e9acf4a17b5b7b862	""
91048472e7fc4657bc543e07560e6f4a	3ef2efecb983dd6cb11179b1f5efd9b8	d38ab231fe60a875a371870348a4c092	""
59d30384d18349bfa248be81179aa7cf	4f558df74456e98c2fa90e790ba52e6d	cbf39fda00be87f3cb6904f962d914a3	""
c8bb557680044d4797f4a9836b31e49d	528a9bd42476c703291b37890ca5d305	d757dffe46ab112423f9f60928b66ea2	""
aa921d7b41a34275a8f8a7ae882dfde6	52f41627021f9460926c262a6800c763	806352bceae5a1aa087c22f03e2584b1	""
f64c4906c52b472c92735c2dd5bbd6c7	5be864cfaac6448147396a72b62c0b45	8dcdbcde15104d7dd7b668dada8e9837	""
ab9869e54c9446e5a9ddaeca0ede521f	6416f32e03eca40258fe904c2e2f2c57	9336242cd309dd6c2e571a5690b0a199	""
ad520efd06d14833a3af0e795a01a987	7ab8f427be37c342491ede11397d4616	d3ed7758642fc12dde59107d19f78874	""
6e7c8df53f044864943bf5390d115f06	85b3c7a13cb29130b6d60ae7d34f013f	5d9253882e9411557df7e698910de8f2	""
29326194a8474905ba2c16b64b30b9eb	9be9a93be06b56e304a3c4b647efea45	5e6045d5b26b60f691d2b6fb28b01728	""
380b2e213bc74f1c8e47d5d7350f902b	aa6a24b5cd9c4cc00edecad0786eb7bf	a9239c4c631e044f02f68711452e176e	""
80eab0c4b53f46bcaaf9ecf63919c498	ad9a162a477b6db5c26aa709b0fb87e1	be7ce9c61cbaf8422cff45bb8ea0984f	""
db2ac3c37a6e42e1aeaec04806a356a6	caf25429eedb9a7bb13ead688eebd28c	fd1f3377ea224efacc872999b5e876fc	""
e16a997b52ea4d69a513e1709ba2aefc	d668f69a459783fc98a714136c085100	70d97b2641bd6f66aa58b862dc0fe5b9	""
91521976970142e28ed399f2f6d92b39	e3216088fd0edab44f50729155cd093a	730899a38a44a5f1c9e12b33880793e0	""
f929949560624bde931454b193ea706c	1da9b915ae92fd0a4ea386ab39bae361	33cdc16fe4146afbaf57155db27171b9	""
6cfbe8ed05ba4ddcb4e6fc3f9cd16db7	1e6d79f2f12005a48351190f1a8d6a62	dda6ddadcf3f94ecdeab11e220a9883d	""
59b42b33df8f4091a3af05b6c437b354	259b301b748e14e8098ce64e9273c9bd	36e8e74fc3842a7a18430a5175068ead	""
6de1a0ab8dca467f8a1fafb76757281e	2e601db9903ec3e39e62757d5dff1686	37f8f193234b22b7c446de1da3c0b921	""
2474005d14904cfb87d7f566707775b5	6ec0743bf17dfaf8b672519641655341	f70cdf6e45d2520b2f6e222ecfd10a19	""
67bb60c2ea274f0d8afd93cfad71102a	71a6199e5b426ac924ed7b7e5a40fbf3	f6d3d7ddd654f8274449f6fbb9a8f68e	""
3e7ef8429e7644ed8698db137f18a516	7d1b410be41f4762de79fa911b853862	fadb09a41ebd0336dde8ba8a39199129	""
e0dbd9528a184cec8745be56da83e477	b8602b701db66616f02d11850910ae7c	bed51a2e68e369b71461f705516b7349	""
ba0f4c1f3f45482db552208344eaaee9	b8f46b4145c3cf282fc351e009045915	bffc351be0660cc6064d22fd5f347ffe	""
c86df142aaab4723943eb0110b44539c	c9a441f9226dc98c6a7239cba524eed6	164ebe5d6b512db264b8acbae493ccf6	""
b5049a93842b4eb6878ed1576e238fe8	d174bfbf2aaae666f001add3024b8121	e14f5a28b0ff5bc1b0a2e597626ac333	""
a07bd2480fb0487b900adab921fad263	00c8ad7a3b7f1a34e4daed750dd161ab	4f641a5f9586249f2ec05756800208b5	""
cfffdfbc9993483b88438f4a2d453b29	191ca445a8f4e88784b99d83478b8088	460f49666d3e06fdffb28b94c15cd611	""
69442fa2c81a4086b498173046bfd69f	1944351e568fd902ff6276c1cf46b236	cb5bec28cf3db1aa364bbd584774a832	""
f7f97c98eb5d4373893fb212d3ed21db	1fd800969be28b64b60d9ac34d45165a	d355a28b379b89c6ef50002f32ba377b	""
b18029a968844cb185aa32705e15efaf	373ec0ef003f48b356f32baa36aa0ea0	4f780df9976ac6b940f5316db9ca9c62	""
8abd5810ec5243999502518f114bcab6	44a2422dd4206a00c194a1abff9ec450	64dd7d91c8f16363a11f67e27108c87d	""
98fe2fda4e534043843c51178316941d	471ef5b2d684c60e841a3805a55d3203	409b8e571787112fa87dbd7bdf3b9e2d	""
cf1bcd0b53a04141acaacc680ce9a40b	5f33ec2eb44c00dd00d99edac60c2f2b	539f26596c8ed3fb7643e5cbcdfcaff4	""
655a58aa7f2e45b6adf93c2675a1e887	6472d5e1e5ecaaa51e37c795e4177509	a5ea0a91f507f2d92796cab55c1d394e	""
94b520efdbee4fbdbe388efe09f515d6	8ada3050e6479ecb007ac7eca5cc6943	4ebc39a56ddd23d01242fdd647d670e3	""
d2395844c38e4df3a5f229eb916bdd01	9d65dc188a47583e221a55c422b8e508	222c6b08bfa788b162386d80489be1b8	""
e0f7cf4db0914921b3db389c69177533	cef26b12d10797ad66a012d800298b4d	4f50e00c1fea98d1e504b013be88213a	""
4e6e03eaaee0469c8f075b44426fbb53	d524d11986c160d76d4bd8132c9650d2	02012f5e9c8e18d2ce890948401f97b4	""
6b2bc09db8f2454bb5e1a3bfdaf864bf	f5dce92401be77badaa09213b2fdcfe6	005cb0438891ea956d0e0637ef4bb203	""
f98bb86e79184bdf918b4f5ad4d00f2a	00a3813a010be05f69d9facc8b6e9e14	7e7ff18448722cd6ca47652587a9da44	""
2bb3da420a644983b49799e0d3a8b8c6	2176931a73bdcf81a5b7cfd18524f8a8	f5183fb325c840102d1733c3973eb2c1	""
d28a3211fdc046a792e42950c4340fcb	3145ff73793e9e3903dbd6c2b2c3f81f	53ab175555a885a89f0d300a6ebdaec4	""
d7adb4ce24f549edaf9a630d164c068a	332fb579b3bb72af8f8d3792086e53c1	1a09ed7466a65f8a9485210df534bc1c	""
343d1ec52d944f1badc1907feecf2075	3a31fae245b0b5b71389c04fa93ac59e	56d7d71bec6e914d56026110c91561e0	""
8cdec5d84be545e9a6eaecb18a06500e	45c871be6364d108d89242975cf684dd	7e1ff82beb4b31724d7e5500929071da	""
8658d78003d14b71a2eaedbac4589b6f	5956f69e3d92210547d26094cacc8faa	368fa0a799f0c4cbb61d23464a9ed304	""
283a5ff33ad94cba8f4b3cb08ebf25d0	5d8ab7a92f2e7eeb402fc08696d08848	35fe4bd9a056eab987b47c20db97cc77	""
97e9456e351546d29482ad4f276d0b82	5ee964c1b521defe6977fd3c97e5a861	da98459935af61a7f418a7f275ecc8c4	""
05abf945465e4b8ea9b4b24133320e40	64a02460308bd7b0ee05a36c3fd2888a	d9e1ffde0f500e76d681ee572129e06c	""
f21a455687f04226a4a972401112f0fd	785f6813be925003852145564dcc73a0	c37d807d233d32e948f5c5210f456c7d	""
aea9cee7b50e4d3fa5876de443816158	7cfbda99c3b9315f1de40cea2cc0b62e	c6f7a2a7dfde04c7d80e2855032adfd7	""
3e1927f0a1084edf9c6189d843de41a1	889e7d37a3a28a6f6363005aa548c339	25713c7153e24915e7c9b6e9ea60a2a0	""
10794e772d26417ca57c86e1e724031f	88f4bbee70a35d9d2c4473cf97927081	cd4c7d9ab0d2241f5abacf662dcd640e	""
f6f4be539405420a9a07fe8dfa36d19c	9844eb09fd3a228cbd62efff1257b49c	dd4376062d65349cb2cf44799be8b156	""
bf83b9b1ed8c4d6a943f436fe60ff1fa	9a997b2e27b37aaec28c6351d15b5a02	647a8632eec3540fa15ba5127f947cbe	""
c93f9fb42d0f4d94a9ac66704b8a6863	a0f27067e3acf18bec8b9e4a0c45f7e0	234056d5399603176ba20dac3b64438a	""
41fecab2fdc64a2f9741a4661b447535	a8ad025e6e3a92c7abf3bb235235416b	bbc98dfcf4a2f82b3f9489390c62c81b	""
488c5bc2b70545e3bf34fd2345f2b30f	b4b665072ddacf84fe524cfef45d1aeb	0e33676a69a81ac4359568e5c4d12f71	""
b65790a5142c4e38905eb1e7d014f9c0	bf41870fefbc1008d41ac65e2f9914fc	5a39973883648c39dd408baae650b447	""
a5f23130a16b476eadb9f838e40e7f7d	d462d884eb27a430d8c0046d2a0ee7ac	ab3ac0012dea52530604b3618bad5d86	""
b0637f0659db4659b82624ac89556f52	dd9025a94e05368744b04dc8cfd1e5be	078c7e3931279ab2b9850d6b7bf9f4b3	""
bf85a620d6f9464891e9399289dc2a94	f43bca7fb5ccf64298cd56da23af3842	adc868407f8893069b44eaa23a2d8622	""
2833a275135e4c1e8bc53cd8ffbc0fb7	f7878788b5aa99cf3c26da622a390d5b	f615be1b9121116c56d757459ff73f01	""
3326232df2a44980af3bf559da05e097	f809c7e3daae7e9a431140b8c6549aa7	f9e91eb62331da79f5338ba13eb9a623	""
fb841f4b02fb4f359a12e3a06c9d1f3c	fe36dd9ed65b364fb28e808e9b5f41c8	93fbed7ec828e0477a3278abdc4792bd	""
efd3f54298ad442eadca7dd7f397dc0b	098a733062053ce81eb51ce66f66f14d	4ce3f95671cc9fb4c572cf79f4d295d9	""
f36feeb47a7f49fca42462a8a50e7b8a	127dc81a5bc2e263ef9d694dd643e44a	a58d07c0582c3573bd070218ffcf84be	""
6777ccded97345cfa953eb6563e6eb99	1350f6cf070b4668d0a84986491ff5c0	bd3104abedab08fab7126ae671d6e37f	""
040f125cf21946dfbc496dcc8e6bc1f9	5113792325c6469164f2ef7fec62b2b1	be3fc3001ce665e2e1ca0f79e120c3a1	""
f20293ed05a7478888786c02be491aba	5d920ca8b59e81a67c3af70814ada167	343f507c62337c55632b958dcf8bc9fd	""
085d10454f3b45eba897337918ea77dc	8461cef8b8f1b43d73f48d722d1a467c	10c882e6e7d563556a9f36ab84d32ec4	""
2e0adec46c4647ac9bc3138607a107ba	8a561e4f3f330e5821440912365ee7ea	2b7ae83b2f87713c60604d712451df74	""
3ad5cc94e905461688720d0f06775115	9c03b20ac35fa8b3e535f83a13f4d2d4	51a5ccc3e9cded67f6eb3f626cfb93b2	""
da38233495e54c3e8a17e440895c6bab	a43b99b7bd3e4f53a47033c5c29bb286	2e2cc39ba424fc5684ca5c79883cbb65	""
1c1a01285b1c4191b6305ac788393653	b586ba49315f3974908293d2ff1c62fb	5777c7ca7e6b912e3d4b6076118096f7	""
ebcdb7c4505943b2947de9d3d6819a5b	ba6e90e33b23b93c5ddc041300c17d3b	3f44c9eb9988069c2a84ba7c635b8358	""
6680c7fc51cf4abea57a30585baaadda	babbbe218466cef6b5eb2db00ecbff39	27c7ff37f8af3b5c3afe348cbec2e1c0	""
